obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-2016.91173114  -748.965424      49.89391288],[-0.00535841 -0.03048329 -0.23136499],[-1037.72704053  2533.29915388   877.86788394],[-3.11527798  0.03786081  2.7837065 ]
[-2016.92928734  -748.96610387    49.90020036],[-0.00490693 -0.0302272  -0.23114746],[-1037.72637801  2533.31341807   877.89633269],[-3.11527779  0.03815604  2.78350057]
[-2016.92928734  -748.96610387    49.90020036],[-0.00490693 -0.0302272  -0.23114746],[-1037.72637801  2533.31341807   877.89633269],[-3.11527779  0.03815604  2.78350057]
[-2016.92928734  -748.96610387    49.90020036],[-0.00490693 -0.0302272  -0.23114746],[-1037.72637801  2533.31341807   877.89633269],[-3.11527779  0.03815604  2.78350057]
[-2016.92928734  -748.96610387    49.90020036],[-0.00490693 -0.0302272  -0.23114746],[-1037.72637801  2533.31341807   877.89633269],[-3.11527779  0.03815604  2.78350057]
[-2016.93690499  -748.96344353    49.90901489],[-0.00505122 -0.03039181 -0.23135641],[-1037.73046658  2533.30479783   877.88426346],[-3.11528863  0.03805664  2.78368554]
[-2016.93690499  -748.96344353    49.90901489],[-0.00505122 -0.03039181 -0.23135641],[-1037.73046658  2533.30479783   877.88426346],[-3.11528863  0.03805664  2.78368554]
[-2016.93690499  -748.96344353    49.90901489],[-0.00505122 -0.03039181 -0.23135641],[-1037.73046658  2533.30479783   877.88426346],[-3.11528863  0.03805664  2.78368554]
[-2016.93690499  -748.96344353    49.90901489],[-0.00505122 -0.03039181 -0.23135641],[-1037.73046658  2533.30479783   877.88426346],[-3.11528863  0.03805664  2.78368554]
[-2016.91801567  -748.9628586     49.92021186],[-0.00498307 -0.03040267 -0.23133582],[-1037.73580051  2533.30094288   877.89186191],[-3.11517583  0.03815047  2.78366259]
[-2016.91801567  -748.9628586     49.92021186],[-0.00498307 -0.03040267 -0.23133582],[-1037.73580051  2533.30094288   877.89186191],[-3.11517583  0.03815047  2.78366259]
[-2016.91801567  -748.9628586     49.92021186],[-0.00498307 -0.03040267 -0.23133582],[-1037.73580051  2533.30094288   877.89186191],[-3.11517583  0.03815047  2.78366259]
[-2016.91801567  -748.9628586     49.92021186],[-0.00498307 -0.03040267 -0.23133582],[-1037.73580051  2533.30094288   877.89186191],[-3.11517583  0.03815047  2.78366259]
[-2016.92597519  -748.96024654    49.89519802],[-0.00532175 -0.03026192 -0.23149663],[-1037.75033889  2533.29492433   877.87976114],[-3.11517151  0.03817999  2.78377312]
[-2016.92597519  -748.96024654    49.89519802],[-0.00532175 -0.03026192 -0.23149663],[-1037.75033889  2533.29492433   877.87976114],[-3.11517151  0.03817999  2.78377312]
[-2016.92597519  -748.96024654    49.89519802],[-0.00532175 -0.03026192 -0.23149663],[-1037.75033889  2533.29492433   877.87976114],[-3.11517151  0.03817999  2.78377312]
[-2016.92597519  -748.96024654    49.89519802],[-0.00532175 -0.03026192 -0.23149663],[-1037.75033889  2533.29492433   877.87976114],[-3.11517151  0.03817999  2.78377312]
[-2016.91604396  -748.96077346    49.90267111],[-0.00523042 -0.03053882 -0.23154376],[-1037.7820122   2533.33936371   877.95339187],[-3.11551675  0.03814884  2.78389121]
[-2016.91604396  -748.96077346    49.90267111],[-0.00523042 -0.03053882 -0.23154376],[-1037.7820122   2533.33936371   877.95339187],[-3.11551675  0.03814884  2.78389121]
[-2016.91604396  -748.96077346    49.90267111],[-0.00523042 -0.03053882 -0.23154376],[-1037.7820122   2533.33936371   877.95339187],[-3.11551675  0.03814884  2.78389121]
[-2016.91604396  -748.96077346    49.90267111],[-0.00523042 -0.03053882 -0.23154376],[-1037.7820122   2533.33936371   877.95339187],[-3.11551675  0.03814884  2.78389121]
[-2016.90161075  -748.96665092    49.8973331 ],[-0.00527501 -0.03041314 -0.23154034],[-1037.68410518  2533.29817349   877.8771289 ],[-3.11525653  0.03765473  2.78368941]
[-2016.90161075  -748.96665092    49.8973331 ],[-0.00527501 -0.03041314 -0.23154034],[-1037.68410518  2533.29817349   877.8771289 ],[-3.11525653  0.03765473  2.78368941]
[-2016.90161075  -748.96665092    49.8973331 ],[-0.00527501 -0.03041314 -0.23154034],[-1037.68410518  2533.29817349   877.8771289 ],[-3.11525653  0.03765473  2.78368941]
[-2016.90161075  -748.96665092    49.8973331 ],[-0.00527501 -0.03041314 -0.23154034],[-1037.68410518  2533.29817349   877.8771289 ],[-3.11525653  0.03765473  2.78368941]
[-2016.92372542  -748.95410161    49.90780316],[-0.00503753 -0.03040788 -0.2312388 ],[-1037.7436821   2533.35692992   877.94856656],[-3.11560737  0.0378099   2.78383082]
[-2016.92372542  -748.95410161    49.90780316],[-0.00503753 -0.03040788 -0.2312388 ],[-1037.7436821   2533.35692992   877.94856656],[-3.11560737  0.0378099   2.78383082]
[-2016.92372542  -748.95410161    49.90780316],[-0.00503753 -0.03040788 -0.2312388 ],[-1037.7436821   2533.35692992   877.94856656],[-3.11560737  0.0378099   2.78383082]
[-2016.92372542  -748.95410161    49.90780316],[-0.00503753 -0.03040788 -0.2312388 ],[-1037.7436821   2533.35692992   877.94856656],[-3.11560737  0.0378099   2.78383082]
[-2016.91907763  -748.97861229    49.89848185],[-0.0052573  -0.03052408 -0.23119381],[-1037.74747084  2533.29005926   877.87343816],[-3.11527978  0.0385355   2.7836486 ]
[-2016.91907763  -748.97861229    49.89848185],[-0.0052573  -0.03052408 -0.23119381],[-1037.74747084  2533.29005926   877.87343816],[-3.11527978  0.0385355   2.7836486 ]
[-2016.91907763  -748.97861229    49.89848185],[-0.0052573  -0.03052408 -0.23119381],[-1037.74747084  2533.29005926   877.87343816],[-3.11527978  0.0385355   2.7836486 ]
[-2016.91907763  -748.97861229    49.89848185],[-0.0052573  -0.03052408 -0.23119381],[-1037.74747084  2533.29005926   877.87343816],[-3.11527978  0.0385355   2.7836486 ]
[-2016.90358986  -748.97585178    49.89877861],[-0.00561143 -0.03020387 -0.23119695],[-1037.7293405   2533.29494392   877.86899395],[-3.11521304  0.03829257  2.78349951]
[-2016.90358986  -748.97585178    49.89877861],[-0.00561143 -0.03020387 -0.23119695],[-1037.7293405   2533.29494392   877.86899395],[-3.11521304  0.03829257  2.78349951]
[-2016.88635716  -748.8471752     49.8701251 ],[-0.00551939 -0.02903573 -0.23009943],[-1037.73197905  2533.28366937   877.87279845],[-3.11525077  0.03836019  2.78333044]
[-2016.8823793   -748.86315512    49.8606791 ],[-0.00570318 -0.02892518 -0.23002458],[-1037.761703    2533.30258632   877.89973187],[-3.11529104  0.03835788  2.78370102]
[-2016.88157821  -748.86586883    49.86610015],[-0.00564263 -0.02911083 -0.22988793],[-1037.70495825  2533.27676071   877.84440613],[-3.11503987  0.03836967  2.78331849]
[-2016.8600566   -748.87711285    49.86836629],[-0.00580293 -0.02927172 -0.23006085],[-1037.73920942  2533.30492088   877.89401759],[-3.11511612  0.03801631  2.78368767]
[-2016.8600566   -748.87711285    49.86836629],[-0.00580293 -0.02927172 -0.23006085],[-1037.73920942  2533.30492088   877.89401759],[-3.11511612  0.03801631  2.78368767]
[-2016.85872629  -748.86363947    49.844085  ],[-0.00608465 -0.02956572 -0.23013685],[-1037.7615966   2533.31694292   877.90082135],[-3.11501613  0.03830317  2.78348048]
[-2016.85872629  -748.86363947    49.844085  ],[-0.00608465 -0.02956572 -0.23013685],[-1037.7615966   2533.31694292   877.90082135],[-3.11501613  0.03830317  2.78348048]
[-2016.85872629  -748.86363947    49.844085  ],[-0.00608465 -0.02956572 -0.23013685],[-1037.7615966   2533.31694292   877.90082135],[-3.11501613  0.03830317  2.78348048]
[-2016.85872629  -748.86363947    49.844085  ],[-0.00608465 -0.02956572 -0.23013685],[-1037.7615966   2533.31694292   877.90082135],[-3.11501613  0.03830317  2.78348048]
[-2016.81639803  -748.78032875    49.84664659],[-0.00567691 -0.02963494 -0.23006237],[-1037.75000577  2533.3076447    877.88222895],[-3.11540603  0.03842814  2.78356673]
[-2016.81639803  -748.78032875    49.84664659],[-0.00567691 -0.02963494 -0.23006237],[-1037.75000577  2533.3076447    877.88222895],[-3.11540603  0.03842814  2.78356673]
[-2016.81639803  -748.78032875    49.84664659],[-0.00567691 -0.02963494 -0.23006237],[-1037.75000577  2533.3076447    877.88222895],[-3.11540603  0.03842814  2.78356673]
[-2016.81639803  -748.78032875    49.84664659],[-0.00567691 -0.02963494 -0.23006237],[-1037.75000577  2533.3076447    877.88222895],[-3.11540603  0.03842814  2.78356673]
[-2016.82594463  -748.76816097    49.86678957],[-0.0051147  -0.0293677  -0.23005255],[-1037.71198394  2533.30881063   877.88384902],[-3.11546773  0.03824354  2.78351861]
[-2016.82594463  -748.76816097    49.86678957],[-0.0051147  -0.0293677  -0.23005255],[-1037.71198394  2533.30881063   877.88384902],[-3.11546773  0.03824354  2.78351861]
[-2016.82594463  -748.76816097    49.86678957],[-0.0051147  -0.0293677  -0.23005255],[-1037.71198394  2533.30881063   877.88384902],[-3.11546773  0.03824354  2.78351861]
[-2016.82594463  -748.76816097    49.86678957],[-0.0051147  -0.0293677  -0.23005255],[-1037.71198394  2533.30881063   877.88384902],[-3.11546773  0.03824354  2.78351861]
[-2016.82064347  -748.77652162    49.88070912],[-0.00497485 -0.02917652 -0.23016283],[-1037.70193916  2533.32461651   877.91367386],[-3.11555979  0.03751669  2.78383767]
[-2016.82064347  -748.77652162    49.88070912],[-0.00497485 -0.02917652 -0.23016283],[-1037.70193916  2533.32461651   877.91367386],[-3.11555979  0.03751669  2.78383767]
[-2016.82064347  -748.77652162    49.88070912],[-0.00497485 -0.02917652 -0.23016283],[-1037.70193916  2533.32461651   877.91367386],[-3.11555979  0.03751669  2.78383767]
[-2016.82064347  -748.77652162    49.88070912],[-0.00497485 -0.02917652 -0.23016283],[-1037.70193916  2533.32461651   877.91367386],[-3.11555979  0.03751669  2.78383767]
[-2016.8215801   -748.78726083    49.88361831],[-0.00524816 -0.02919439 -0.2299332 ],[-1037.69169296  2533.28504969   877.86371379],[-3.11520105  0.03807799  2.78355153]
[-2016.8215801   -748.78726083    49.88361831],[-0.00524816 -0.02919439 -0.2299332 ],[-1037.69169296  2533.28504969   877.86371379],[-3.11520105  0.03807799  2.78355153]
[-2016.8215801   -748.78726083    49.88361831],[-0.00524816 -0.02919439 -0.2299332 ],[-1037.69169296  2533.28504969   877.86371379],[-3.11520105  0.03807799  2.78355153]
[-2016.8215801   -748.78726083    49.88361831],[-0.00524816 -0.02919439 -0.2299332 ],[-1037.69169296  2533.28504969   877.86371379],[-3.11520105  0.03807799  2.78355153]
[-2016.82236467  -748.78167141    49.85640836],[-0.00536979 -0.0293533  -0.2298572 ],[-1037.70740656  2533.30544347   877.87399913],[-3.11523227  0.03833045  2.78320119]
[-2016.82236467  -748.78167141    49.85640836],[-0.00536979 -0.0293533  -0.2298572 ],[-1037.70740656  2533.30544347   877.87399913],[-3.11523227  0.03833045  2.78320119]
[-2016.82236467  -748.78167141    49.85640836],[-0.00536979 -0.0293533  -0.2298572 ],[-1037.70740656  2533.30544347   877.87399913],[-3.11523227  0.03833045  2.78320119]
[-2016.82236467  -748.78167141    49.85640836],[-0.00536979 -0.0293533  -0.2298572 ],[-1037.70740656  2533.30544347   877.87399913],[-3.11523227  0.03833045  2.78320119]
[-2016.82800684  -748.77941513    49.85156952],[-0.00525699 -0.02923619 -0.22997079],[-1037.65365475  2533.2883658    877.85350021],[-3.11527167  0.03748834  2.78370422]
[-2016.82800684  -748.77941513    49.85156952],[-0.00525699 -0.02923619 -0.22997079],[-1037.65365475  2533.2883658    877.85350021],[-3.11527167  0.03748834  2.78370422]
[-2016.82800684  -748.77941513    49.85156952],[-0.00525699 -0.02923619 -0.22997079],[-1037.65365475  2533.2883658    877.85350021],[-3.11527167  0.03748834  2.78370422]
[-2016.82800684  -748.77941513    49.85156952],[-0.00525699 -0.02923619 -0.22997079],[-1037.65365475  2533.2883658    877.85350021],[-3.11527167  0.03748834  2.78370422]
[-2016.81591426  -748.77403563    49.86406196],[-0.00537203 -0.02948307 -0.23025669],[-1037.76661535  2533.35263282   877.92749402],[-3.1153444   0.03803622  2.78368268]
[-2016.81591426  -748.77403563    49.86406196],[-0.00537203 -0.02948307 -0.23025669],[-1037.76661535  2533.35263282   877.92749402],[-3.1153444   0.03803622  2.78368268]
[-2016.81591426  -748.77403563    49.86406196],[-0.00537203 -0.02948307 -0.23025669],[-1037.76661535  2533.35263282   877.92749402],[-3.1153444   0.03803622  2.78368268]
[-2016.81591426  -748.77403563    49.86406196],[-0.00537203 -0.02948307 -0.23025669],[-1037.76661535  2533.35263282   877.92749402],[-3.1153444   0.03803622  2.78368268]
[-2016.8184044   -748.80490333    49.85861641],[-0.00543793 -0.02930952 -0.22968181],[-1037.74125212  2533.29778573   877.88859511],[-3.11527246  0.0380011   2.78383281]
[-2016.8184044   -748.80490333    49.85861641],[-0.00543793 -0.02930952 -0.22968181],[-1037.74125212  2533.29778573   877.88859511],[-3.11527246  0.0380011   2.78383281]
[-2016.8184044   -748.80490333    49.85861641],[-0.00543793 -0.02930952 -0.22968181],[-1037.74125212  2533.29778573   877.88859511],[-3.11527246  0.0380011   2.78383281]
[-2016.8184044   -748.80490333    49.85861641],[-0.00543793 -0.02930952 -0.22968181],[-1037.74125212  2533.29778573   877.88859511],[-3.11527246  0.0380011   2.78383281]
[-2016.81505691  -748.78092735    49.86625731],[-0.00528762 -0.02928257 -0.22999962],[-1037.74361811  2533.31257318   877.91542656],[-3.11547332  0.03783299  2.78396341]
[-2016.81505691  -748.78092735    49.86625731],[-0.00528762 -0.02928257 -0.22999962],[-1037.74361811  2533.31257318   877.91542656],[-3.11547332  0.03783299  2.78396341]
[-2016.81505691  -748.78092735    49.86625731],[-0.00528762 -0.02928257 -0.22999962],[-1037.74361811  2533.31257318   877.91542656],[-3.11547332  0.03783299  2.78396341]
[-2016.81505691  -748.78092735    49.86625731],[-0.00528762 -0.02928257 -0.22999962],[-1037.74361811  2533.31257318   877.91542656],[-3.11547332  0.03783299  2.78396341]
[-2016.81345131  -748.80524144    49.86999112],[-0.00538673 -0.02915195 -0.2297311 ],[-1037.76457901  2533.32801374   877.91467183],[-3.11532795  0.03818606  2.7836091 ]
[-2016.81345131  -748.80524144    49.86999112],[-0.00538673 -0.02915195 -0.2297311 ],[-1037.76457901  2533.32801374   877.91467183],[-3.11532795  0.03818606  2.7836091 ]
[-2016.81345131  -748.80524144    49.86999112],[-0.00538673 -0.02915195 -0.2297311 ],[-1037.76457901  2533.32801374   877.91467183],[-3.11532795  0.03818606  2.7836091 ]
[-2016.81345131  -748.80524144    49.86999112],[-0.00538673 -0.02915195 -0.2297311 ],[-1037.76457901  2533.32801374   877.91467183],[-3.11532795  0.03818606  2.7836091 ]
[-2016.815216    -748.77532965    49.86747727],[-0.00499496 -0.02946228 -0.2296876 ],[-1037.69197892  2533.28421667   877.86389854],[-3.11533461  0.0382159   2.78333944]
[-2016.815216    -748.77532965    49.86747727],[-0.00499496 -0.02946228 -0.2296876 ],[-1037.69197892  2533.28421667   877.86389854],[-3.11533461  0.0382159   2.78333944]
[-2016.815216    -748.77532965    49.86747727],[-0.00499496 -0.02946228 -0.2296876 ],[-1037.69197892  2533.28421667   877.86389854],[-3.11533461  0.0382159   2.78333944]
[-2016.815216    -748.77532965    49.86747727],[-0.00499496 -0.02946228 -0.2296876 ],[-1037.69197892  2533.28421667   877.86389854],[-3.11533461  0.0382159   2.78333944]
[-2016.8083272   -748.80981464    49.88018157],[-0.00531931 -0.02923538 -0.23005355],[-1037.70968847  2533.27893542   877.85501477],[-3.11507946  0.0379002   2.78373456]
[-2016.8083272   -748.80981464    49.88018157],[-0.00531931 -0.02923538 -0.23005355],[-1037.70968847  2533.27893542   877.85501477],[-3.11507946  0.0379002   2.78373456]
[-2016.8083272   -748.80981464    49.88018157],[-0.00531931 -0.02923538 -0.23005355],[-1037.70968847  2533.27893542   877.85501477],[-3.11507946  0.0379002   2.78373456]
[-2016.8083272   -748.80981464    49.88018157],[-0.00531931 -0.02923538 -0.23005355],[-1037.70968847  2533.27893542   877.85501477],[-3.11507946  0.0379002   2.78373456]
[-2016.8155715   -748.76722124    49.8926932 ],[-0.00460455 -0.02902437 -0.22988598],[-1037.69168043  2533.28121379   877.86651866],[-3.11531699  0.03793912  2.78360175]
[-2016.8155715   -748.76722124    49.8926932 ],[-0.00460455 -0.02902437 -0.22988598],[-1037.69168043  2533.28121379   877.86651866],[-3.11531699  0.03793912  2.78360175]
[-2016.8155715   -748.76722124    49.8926932 ],[-0.00460455 -0.02902437 -0.22988598],[-1037.69168043  2533.28121379   877.86651866],[-3.11531699  0.03793912  2.78360175]
[-2016.8155715   -748.76722124    49.8926932 ],[-0.00460455 -0.02902437 -0.22988598],[-1037.69168043  2533.28121379   877.86651866],[-3.11531699  0.03793912  2.78360175]
[-2016.81714835  -748.76119921    49.8618663 ],[-0.00532833 -0.0291183  -0.22998857],[-1037.73353532  2533.32347926   877.91739838],[-3.11519753  0.03771281  2.78387963]
[-2016.81714835  -748.76119921    49.8618663 ],[-0.00532833 -0.0291183  -0.22998857],[-1037.73353532  2533.32347926   877.91739838],[-3.11519753  0.03771281  2.78387963]
[-2016.81714835  -748.76119921    49.8618663 ],[-0.00532833 -0.0291183  -0.22998857],[-1037.73353532  2533.32347926   877.91739838],[-3.11519753  0.03771281  2.78387963]
[-2016.81714835  -748.76119921    49.8618663 ],[-0.00532833 -0.0291183  -0.22998857],[-1037.73353532  2533.32347926   877.91739838],[-3.11519753  0.03771281  2.78387963]
[-2016.81800883  -748.78946266    49.86478588],[-0.00516706 -0.02904602 -0.22995415],[-1037.71066768  2533.29880359   877.87007987],[-3.11525959  0.03824758  2.78343775]
[-2016.81800883  -748.78946266    49.86478588],[-0.00516706 -0.02904602 -0.22995415],[-1037.71066768  2533.29880359   877.87007987],[-3.11525959  0.03824758  2.78343775]
[-2016.81800883  -748.78946266    49.86478588],[-0.00516706 -0.02904602 -0.22995415],[-1037.71066768  2533.29880359   877.87007987],[-3.11525959  0.03824758  2.78343775]
[-2016.81800883  -748.78946266    49.86478588],[-0.00516706 -0.02904602 -0.22995415],[-1037.71066768  2533.29880359   877.87007987],[-3.11525959  0.03824758  2.78343775]
[-2016.82865626  -748.78969059    49.86785816],[-0.0051755  -0.02940638 -0.22975419],[-1037.69527382  2533.2793092    877.85285286],[-3.1152611   0.03784811  2.78359284]
