obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-796.96982901 -875.52635659   49.13599945],[-0.0678158   0.04077452 -2.23353128],[ -533.13439775 -1068.96885337   151.51629451],[-9.61458501e-05  2.10865546e-02  2.64452074e+00]
[-796.96982901 -875.52635659   49.13599945],[-0.0678158   0.04077452 -2.23353128],[ -533.13439775 -1068.96885337   151.51629451],[-9.61458501e-05  2.10865546e-02  2.64452074e+00]
[-796.96982901 -875.52635659   49.13599945],[-0.0678158   0.04077452 -2.23353128],[ -533.13439775 -1068.96885337   151.51629451],[-9.61458501e-05  2.10865546e-02  2.64452074e+00]
[-796.69747405 -876.29182328   49.5408546 ],[-0.07549349  0.03253642 -2.23785347],[ -533.19799347 -1069.33444687   151.26907335],[-0.00299081  0.02046575  2.6455105 ]
[-796.69747405 -876.29182328   49.5408546 ],[-0.07549349  0.03253642 -2.23785347],[ -533.19799347 -1069.33444687   151.26907335],[-0.00299081  0.02046575  2.6455105 ]
[-796.69747405 -876.29182328   49.5408546 ],[-0.07549349  0.03253642 -2.23785347],[ -533.19799347 -1069.33444687   151.26907335],[-0.00299081  0.02046575  2.6455105 ]
[-796.97252671 -875.55977198   49.09689339],[-0.06868855  0.0416452  -2.23438148],[ -533.18673107 -1069.34249129   151.28503782],[-0.00325349  0.02060796  2.64568111]
[-796.97252671 -875.55977198   49.09689339],[-0.06868855  0.0416452  -2.23438148],[ -533.18673107 -1069.34249129   151.28503782],[-0.00325349  0.02060796  2.64568111]
[-796.97252671 -875.55977198   49.09689339],[-0.06868855  0.0416452  -2.23438148],[ -533.18673107 -1069.34249129   151.28503782],[-0.00325349  0.02060796  2.64568111]
[-796.97252671 -875.55977198   49.09689339],[-0.06868855  0.0416452  -2.23438148],[ -533.18673107 -1069.34249129   151.28503782],[-0.00325349  0.02060796  2.64568111]
[-796.92114787 -875.63021642   49.08402933],[-0.0682415   0.04054956 -2.2333158 ],[ -533.20621694 -1069.34252294   151.27141529],[-0.00320053  0.02050637  2.64572653]
[-796.92114787 -875.63021642   49.08402933],[-0.0682415   0.04054956 -2.2333158 ],[ -533.20621694 -1069.34252294   151.27141529],[-0.00320053  0.02050637  2.64572653]
[-796.92114787 -875.63021642   49.08402933],[-0.0682415   0.04054956 -2.2333158 ],[ -533.20621694 -1069.34252294   151.27141529],[-0.00320053  0.02050637  2.64572653]
[-796.92114787 -875.63021642   49.08402933],[-0.0682415   0.04054956 -2.2333158 ],[ -533.20621694 -1069.34252294   151.27141529],[-0.00320053  0.02050637  2.64572653]
[-796.94091595 -875.76516948   49.0571865 ],[-0.06901935  0.04136807 -2.23386791],[ -533.17961986 -1069.36435416   151.27913315],[-0.00330646  0.02045734  2.64565012]
[-796.94091595 -875.76516948   49.0571865 ],[-0.06901935  0.04136807 -2.23386791],[ -533.17961986 -1069.36435416   151.27913315],[-0.00330646  0.02045734  2.64565012]
[-796.94091595 -875.76516948   49.0571865 ],[-0.06901935  0.04136807 -2.23386791],[ -533.17961986 -1069.36435416   151.27913315],[-0.00330646  0.02045734  2.64565012]
[-796.94091595 -875.76516948   49.0571865 ],[-0.06901935  0.04136807 -2.23386791],[ -533.17961986 -1069.36435416   151.27913315],[-0.00330646  0.02045734  2.64565012]
[-796.86669668 -875.75598468   49.07616629],[-0.06939198  0.04001117 -2.23413764],[ -533.1964606  -1069.31303123   151.26898447],[-0.00289881  0.02055046  2.64532703]
[-796.86669668 -875.75598468   49.07616629],[-0.06939198  0.04001117 -2.23413764],[ -533.1964606  -1069.31303123   151.26898447],[-0.00289881  0.02055046  2.64532703]
[-796.86669668 -875.75598468   49.07616629],[-0.06939198  0.04001117 -2.23413764],[ -533.1964606  -1069.31303123   151.26898447],[-0.00289881  0.02055046  2.64532703]
[-796.86669668 -875.75598468   49.07616629],[-0.06939198  0.04001117 -2.23413764],[ -533.1964606  -1069.31303123   151.26898447],[-0.00289881  0.02055046  2.64532703]
[-796.67794564 -876.3393126    49.48958678],[-0.07577321  0.03289797 -2.23766293],[ -533.1818471  -1069.32560356   151.28568337],[-0.00307161  0.02052767  2.64584577]
[-796.67794564 -876.3393126    49.48958678],[-0.07577321  0.03289797 -2.23766293],[ -533.1818471  -1069.32560356   151.28568337],[-0.00307161  0.02052767  2.64584577]
[-796.67794564 -876.3393126    49.48958678],[-0.07577321  0.03289797 -2.23766293],[ -533.1818471  -1069.32560356   151.28568337],[-0.00307161  0.02052767  2.64584577]
[-796.67794564 -876.3393126    49.48958678],[-0.07577321  0.03289797 -2.23766293],[ -533.1818471  -1069.32560356   151.28568337],[-0.00307161  0.02052767  2.64584577]
[-796.89092965 -875.68275299   49.20791104],[-0.07039112  0.03861623 -2.23444681],[ -533.16118597 -1069.39917978   151.27645027],[-0.00359926  0.02039926  2.64593287]
[-796.89092965 -875.68275299   49.20791104],[-0.07039112  0.03861623 -2.23444681],[ -533.16118597 -1069.39917978   151.27645027],[-0.00359926  0.02039926  2.64593287]
[-796.89092965 -875.68275299   49.20791104],[-0.07039112  0.03861623 -2.23444681],[ -533.16118597 -1069.39917978   151.27645027],[-0.00359926  0.02039926  2.64593287]
[-796.89092965 -875.68275299   49.20791104],[-0.07039112  0.03861623 -2.23444681],[ -533.16118597 -1069.39917978   151.27645027],[-0.00359926  0.02039926  2.64593287]
[-796.83766745 -875.77109071   49.14171577],[-0.06930544  0.039021   -2.2341786 ],[ -533.18978046 -1069.35550691   151.27957746],[-0.0031862   0.02051826  2.6454791 ]
[-796.83766745 -875.77109071   49.14171577],[-0.06930544  0.039021   -2.2341786 ],[ -533.18978046 -1069.35550691   151.27957746],[-0.0031862   0.02051826  2.6454791 ]
[-796.83766745 -875.77109071   49.14171577],[-0.06930544  0.039021   -2.2341786 ],[ -533.18978046 -1069.35550691   151.27957746],[-0.0031862   0.02051826  2.6454791 ]
[-796.83766745 -875.77109071   49.14171577],[-0.06930544  0.039021   -2.2341786 ],[ -533.18978046 -1069.35550691   151.27957746],[-0.0031862   0.02051826  2.6454791 ]
[-796.67661005 -876.2641251    49.50211514],[-0.07495654  0.0321434  -2.23798027],[ -533.16684528 -1069.3392624    151.30107345],[-0.00303008  0.02030994  2.64561943]
[-796.67661005 -876.2641251    49.50211514],[-0.07495654  0.0321434  -2.23798027],[ -533.16684528 -1069.3392624    151.30107345],[-0.00303008  0.02030994  2.64561943]
[-796.67661005 -876.2641251    49.50211514],[-0.07495654  0.0321434  -2.23798027],[ -533.16684528 -1069.3392624    151.30107345],[-0.00303008  0.02030994  2.64561943]
[-796.67661005 -876.2641251    49.50211514],[-0.07495654  0.0321434  -2.23798027],[ -533.16684528 -1069.3392624    151.30107345],[-0.00303008  0.02030994  2.64561943]
[-796.80325808 -875.7372962    49.13044951],[-0.06934573  0.03793505 -2.23554169],[ -533.16334526 -1068.87441281   151.54142073],[5.65379962e-04 2.15309623e-02 2.64408429e+00]
[-796.80325808 -875.7372962    49.13044951],[-0.06934573  0.03793505 -2.23554169],[ -533.16334526 -1068.87441281   151.54142073],[5.65379962e-04 2.15309623e-02 2.64408429e+00]
[-796.80325808 -875.7372962    49.13044951],[-0.06934573  0.03793505 -2.23554169],[ -533.16334526 -1068.87441281   151.54142073],[5.65379962e-04 2.15309623e-02 2.64408429e+00]
[-796.80325808 -875.7372962    49.13044951],[-0.06934573  0.03793505 -2.23554169],[ -533.16334526 -1068.87441281   151.54142073],[5.65379962e-04 2.15309623e-02 2.64408429e+00]
[-796.89548337 -875.64485451   49.11901836],[-0.06926679  0.03895138 -2.23482581],[ -533.18049791 -1069.33444085   151.30212989],[-0.00314576  0.02039649  2.64546816]
[-796.89548337 -875.64485451   49.11901836],[-0.06926679  0.03895138 -2.23482581],[ -533.18049791 -1069.33444085   151.30212989],[-0.00314576  0.02039649  2.64546816]
[-796.89548337 -875.64485451   49.11901836],[-0.06926679  0.03895138 -2.23482581],[ -533.18049791 -1069.33444085   151.30212989],[-0.00314576  0.02039649  2.64546816]
[-796.89548337 -875.64485451   49.11901836],[-0.06926679  0.03895138 -2.23482581],[ -533.18049791 -1069.33444085   151.30212989],[-0.00314576  0.02039649  2.64546816]
[-796.89039029 -875.63939231   49.08084777],[-0.06978138  0.03900047 -2.23419322],[ -533.21672587 -1069.3107973    151.2728584 ],[-0.00280745  0.02073374  2.64540454]
[-796.89039029 -875.63939231   49.08084777],[-0.06978138  0.03900047 -2.23419322],[ -533.21672587 -1069.3107973    151.2728584 ],[-0.00280745  0.02073374  2.64540454]
[-796.89039029 -875.63939231   49.08084777],[-0.06978138  0.03900047 -2.23419322],[ -533.21672587 -1069.3107973    151.2728584 ],[-0.00280745  0.02073374  2.64540454]
[-796.89039029 -875.63939231   49.08084777],[-0.06978138  0.03900047 -2.23419322],[ -533.21672587 -1069.3107973    151.2728584 ],[-0.00280745  0.02073374  2.64540454]
[-796.60982477 -876.18977545   49.507598  ],[-0.07538064  0.03125992 -2.2382695 ],[ -533.18921937 -1069.34764149   151.24553421],[-0.00317057  0.02047693  2.64556465]
[-796.60982477 -876.18977545   49.507598  ],[-0.07538064  0.03125992 -2.2382695 ],[ -533.18921937 -1069.34764149   151.24553421],[-0.00317057  0.02047693  2.64556465]
[-796.60982477 -876.18977545   49.507598  ],[-0.07538064  0.03125992 -2.2382695 ],[ -533.18921937 -1069.34764149   151.24553421],[-0.00317057  0.02047693  2.64556465]
[-796.60982477 -876.18977545   49.507598  ],[-0.07538064  0.03125992 -2.2382695 ],[ -533.18921937 -1069.34764149   151.24553421],[-0.00317057  0.02047693  2.64556465]
[-796.94477943 -876.43469626   49.10260774],[-0.07660709  0.03896697 -2.23809728],[ -533.17635465 -1069.33703554   151.26768545],[-0.00298225  0.02036715  2.64553165]
[-796.94477943 -876.43469626   49.10260774],[-0.07660709  0.03896697 -2.23809728],[ -533.17635465 -1069.33703554   151.26768545],[-0.00298225  0.02036715  2.64553165]
[-796.94477943 -876.43469626   49.10260774],[-0.07660709  0.03896697 -2.23809728],[ -533.17635465 -1069.33703554   151.26768545],[-0.00298225  0.02036715  2.64553165]
[-796.94477943 -876.43469626   49.10260774],[-0.07660709  0.03896697 -2.23809728],[ -533.17635465 -1069.33703554   151.26768545],[-0.00298225  0.02036715  2.64553165]
[-796.94590891 -876.19972032   49.20795642],[-0.0738032   0.03868507 -2.23750423],[ -532.72456644 -1068.88453578   151.49460761],[1.59038406e-04 1.89949208e-02 2.64234084e+00]
[-796.94590891 -876.19972032   49.20795642],[-0.0738032   0.03868507 -2.23750423],[ -532.72456644 -1068.88453578   151.49460761],[1.59038406e-04 1.89949208e-02 2.64234084e+00]
[-796.94590891 -876.19972032   49.20795642],[-0.0738032   0.03868507 -2.23750423],[ -532.72456644 -1068.88453578   151.49460761],[1.59038406e-04 1.89949208e-02 2.64234084e+00]
[-796.94590891 -876.19972032   49.20795642],[-0.0738032   0.03868507 -2.23750423],[ -532.72456644 -1068.88453578   151.49460761],[1.59038406e-04 1.89949208e-02 2.64234084e+00]
[-796.89259128 -876.11722104   49.23005302],[-0.07454519  0.036577   -2.23724055],[ -532.05983687 -1068.84451066   151.61091204],[2.98336720e-04 1.40310972e-02 2.64162550e+00]
[-796.89259128 -876.11722104   49.23005302],[-0.07454519  0.036577   -2.23724055],[ -532.05983687 -1068.84451066   151.61091204],[2.98336720e-04 1.40310972e-02 2.64162550e+00]
[-796.89259128 -876.11722104   49.23005302],[-0.07454519  0.036577   -2.23724055],[ -532.05983687 -1068.84451066   151.61091204],[2.98336720e-04 1.40310972e-02 2.64162550e+00]
[-796.89259128 -876.11722104   49.23005302],[-0.07454519  0.036577   -2.23724055],[ -532.05983687 -1068.84451066   151.61091204],[2.98336720e-04 1.40310972e-02 2.64162550e+00]
[-796.98250058 -875.82668243   48.9668847 ],[-0.07130141  0.04182472 -2.23527392],[ -532.94778349 -1068.49401996   151.72410354],[0.00476873 0.02201958 2.63987451]
[-796.98250058 -875.82668243   48.9668847 ],[-0.07130141  0.04182472 -2.23527392],[ -532.94778349 -1068.49401996   151.72410354],[0.00476873 0.02201958 2.63987451]
[-796.98250058 -875.82668243   48.9668847 ],[-0.07130141  0.04182472 -2.23527392],[ -532.94778349 -1068.49401996   151.72410354],[0.00476873 0.02201958 2.63987451]
[-796.98250058 -875.82668243   48.9668847 ],[-0.07130141  0.04182472 -2.23527392],[ -532.94778349 -1068.49401996   151.72410354],[0.00476873 0.02201958 2.63987451]
[-796.94865197 -875.6756099    49.06368143],[-0.06959059  0.03993858 -2.23311043],[ -533.39599187 -1069.26276761   151.3511356 ],[-2.50836228e-03  1.94478299e-02  2.64906164e+00]
[-796.94865197 -875.6756099    49.06368143],[-0.06959059  0.03993858 -2.23311043],[ -533.39599187 -1069.26276761   151.3511356 ],[-2.50836228e-03  1.94478299e-02  2.64906164e+00]
[-796.94865197 -875.6756099    49.06368143],[-0.06959059  0.03993858 -2.23311043],[ -533.39599187 -1069.26276761   151.3511356 ],[-2.50836228e-03  1.94478299e-02  2.64906164e+00]
[-796.94865197 -875.6756099    49.06368143],[-0.06959059  0.03993858 -2.23311043],[ -533.39599187 -1069.26276761   151.3511356 ],[-2.50836228e-03  1.94478299e-02  2.64906164e+00]
[-796.95408288 -875.7271568    49.03840518],[-0.06911236  0.04091219 -2.23364175],[ -532.59719295 -1069.19148099   151.51636708],[-4.12104251e-04  1.84816883e-02  2.63985410e+00]
[-796.95408288 -875.7271568    49.03840518],[-0.06911236  0.04091219 -2.23364175],[ -532.59719295 -1069.19148099   151.51636708],[-4.12104251e-04  1.84816883e-02  2.63985410e+00]
[-796.95408288 -875.7271568    49.03840518],[-0.06911236  0.04091219 -2.23364175],[ -532.59719295 -1069.19148099   151.51636708],[-4.12104251e-04  1.84816883e-02  2.63985410e+00]
[-796.95408288 -875.7271568    49.03840518],[-0.06911236  0.04091219 -2.23364175],[ -532.59719295 -1069.19148099   151.51636708],[-4.12104251e-04  1.84816883e-02  2.63985410e+00]
[-796.98217404 -875.7201607    49.02262197],[-0.06944227  0.04065193 -2.2332186 ],[ -534.45432618 -1070.24050482   151.47950674],[-0.00778353  0.02226809  2.65855082]
[-796.98217404 -875.7201607    49.02262197],[-0.06944227  0.04065193 -2.2332186 ],[ -534.45432618 -1070.24050482   151.47950674],[-0.00778353  0.02226809  2.65855082]
[-796.98217404 -875.7201607    49.02262197],[-0.06944227  0.04065193 -2.2332186 ],[ -534.45432618 -1070.24050482   151.47950674],[-0.00778353  0.02226809  2.65855082]
[-796.98217404 -875.7201607    49.02262197],[-0.06944227  0.04065193 -2.2332186 ],[ -534.45432618 -1070.24050482   151.47950674],[-0.00778353  0.02226809  2.65855082]
[-796.97184081 -875.65455908   49.05149381],[-0.06897327  0.04076431 -2.23336976],[ -534.59495454 -1070.43796001   151.84041875],[-0.00649041  0.02371272  2.65828906]
[-796.97184081 -875.65455908   49.05149381],[-0.06897327  0.04076431 -2.23336976],[ -534.59495454 -1070.43796001   151.84041875],[-0.00649041  0.02371272  2.65828906]
[-796.97184081 -875.65455908   49.05149381],[-0.06897327  0.04076431 -2.23336976],[ -534.59495454 -1070.43796001   151.84041875],[-0.00649041  0.02371272  2.65828906]
[-796.97184081 -875.65455908   49.05149381],[-0.06897327  0.04076431 -2.23336976],[ -534.59495454 -1070.43796001   151.84041875],[-0.00649041  0.02371272  2.65828906]
[-797.01413511 -875.70916879   49.01247278],[-0.06932138  0.04072387 -2.23372986],[ -534.59013305 -1070.37980469   151.87323347],[-0.00636036  0.0236377   2.65817103]
[-797.01413511 -875.70916879   49.01247278],[-0.06932138  0.04072387 -2.23372986],[ -534.59013305 -1070.37980469   151.87323347],[-0.00636036  0.0236377   2.65817103]
[-797.01413511 -875.70916879   49.01247278],[-0.06932138  0.04072387 -2.23372986],[ -534.59013305 -1070.37980469   151.87323347],[-0.00636036  0.0236377   2.65817103]
[-797.01413511 -875.70916879   49.01247278],[-0.06932138  0.04072387 -2.23372986],[ -534.59013305 -1070.37980469   151.87323347],[-0.00636036  0.0236377   2.65817103]
[-796.95911214 -875.68827453   49.0290623 ],[-0.06963188  0.04045867 -2.23312207],[ -534.54770973 -1070.43488011   151.87062209],[-0.00661936  0.02348842  2.65799086]
[-796.95911214 -875.68827453   49.0290623 ],[-0.06963188  0.04045867 -2.23312207],[ -534.54770973 -1070.43488011   151.87062209],[-0.00661936  0.02348842  2.65799086]
[-796.95911214 -875.68827453   49.0290623 ],[-0.06963188  0.04045867 -2.23312207],[ -534.54770973 -1070.43488011   151.87062209],[-0.00661936  0.02348842  2.65799086]
[-796.95911214 -875.68827453   49.0290623 ],[-0.06963188  0.04045867 -2.23312207],[ -534.54770973 -1070.43488011   151.87062209],[-0.00661936  0.02348842  2.65799086]
[-796.96803006 -875.69666195   49.04602179],[-0.06936142  0.04053894 -2.23318542],[ -534.47742486 -1069.8525494    152.03593294],[-2.23316644e-03  2.63396254e-02  2.65643883e+00]
[-796.96803006 -875.69666195   49.04602179],[-0.06936142  0.04053894 -2.23318542],[ -534.47742486 -1069.8525494    152.03593294],[-2.23316644e-03  2.63396254e-02  2.65643883e+00]
[-796.96803006 -875.69666195   49.04602179],[-0.06936142  0.04053894 -2.23318542],[ -534.47742486 -1069.8525494    152.03593294],[-2.23316644e-03  2.63396254e-02  2.65643883e+00]
[-796.96803006 -875.69666195   49.04602179],[-0.06936142  0.04053894 -2.23318542],[ -534.47742486 -1069.8525494    152.03593294],[-2.23316644e-03  2.63396254e-02  2.65643883e+00]
[-796.95464987 -875.70217076   49.04034911],[-0.06915432  0.04039989 -2.23383665],[ -534.57841722 -1070.43602497   151.85236557],[-0.00664095  0.02358044  2.6578413 ]
[-796.95464987 -875.70217076   49.04034911],[-0.06915432  0.04039989 -2.23383665],[ -534.57841722 -1070.43602497   151.85236557],[-0.00664095  0.02358044  2.6578413 ]
[-796.95464987 -875.70217076   49.04034911],[-0.06915432  0.04039989 -2.23383665],[ -534.57841722 -1070.43602497   151.85236557],[-0.00664095  0.02358044  2.6578413 ]
[-796.95464987 -875.70217076   49.04034911],[-0.06915432  0.04039989 -2.23383665],[ -534.57841722 -1070.43602497   151.85236557],[-0.00664095  0.02358044  2.6578413 ]
[-796.9821623  -875.92065082   48.94280653],[-0.07071904  0.04204045 -2.23523112],[ -534.41249634 -1070.30044448   151.6311094 ],[-0.0072849   0.02336472  2.65755029]
[-796.9821623  -875.92065082   48.94280653],[-0.07071904  0.04204045 -2.23523112],[ -534.41249634 -1070.30044448   151.6311094 ],[-0.0072849   0.02336472  2.65755029]
[-796.9821623  -875.92065082   48.94280653],[-0.07071904  0.04204045 -2.23523112],[ -534.41249634 -1070.30044448   151.6311094 ],[-0.0072849   0.02336472  2.65755029]
[-796.9821623  -875.92065082   48.94280653],[-0.07071904  0.04204045 -2.23523112],[ -534.41249634 -1070.30044448   151.6311094 ],[-0.0072849   0.02336472  2.65755029]
[-796.95292996 -876.06761372   48.89574589],[-0.07178414  0.04293828 -2.23794755],[ -534.32049756 -1070.116358     151.41302553],[-0.00695715  0.02294216  2.6570884 ]
