obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-939.90562476 -722.82640532   53.17516541],[-0.06043151 -0.00467137 -2.44333112],[  -78.73241437 -1153.64944927   149.21676951],[-0.0757238   0.01580151 -1.64450236]
[-939.90562476 -722.82640532   53.17516541],[-0.06043151 -0.00467137 -2.44333112],[  -78.73241437 -1153.64944927   149.21676951],[-0.0757238   0.01580151 -1.64450236]
[-939.90562476 -722.82640532   53.17516541],[-0.06043151 -0.00467137 -2.44333112],[  -78.73241437 -1153.64944927   149.21676951],[-0.0757238   0.01580151 -1.64450236]
[-939.75419908 -722.89268549   53.08475582],[-0.06144404 -0.00643007 -2.4457358 ],[  -78.72729529 -1153.5459328    149.19514492],[-0.07503208  0.01555891 -1.64489963]
[-939.75419908 -722.89268549   53.08475582],[-0.06144404 -0.00643007 -2.4457358 ],[  -78.72729529 -1153.5459328    149.19514492],[-0.07503208  0.01555891 -1.64489963]
[-939.75419908 -722.89268549   53.08475582],[-0.06144404 -0.00643007 -2.4457358 ],[  -78.72729529 -1153.5459328    149.19514492],[-0.07503208  0.01555891 -1.64489963]
[-939.75419908 -722.89268549   53.08475582],[-0.06144404 -0.00643007 -2.4457358 ],[  -78.72729529 -1153.5459328    149.19514492],[-0.07503208  0.01555891 -1.64489963]
[-939.65942807 -722.9590734    53.05131206],[-0.06191782 -0.00671277 -2.44566305],[  -78.78349791 -1153.54402721   149.22564705],[-0.0749003   0.0160385  -1.64480866]
[-939.65942807 -722.9590734    53.05131206],[-0.06191782 -0.00671277 -2.44566305],[  -78.78349791 -1153.54402721   149.22564705],[-0.0749003   0.0160385  -1.64480866]
[-939.65942807 -722.9590734    53.05131206],[-0.06191782 -0.00671277 -2.44566305],[  -78.78349791 -1153.54402721   149.22564705],[-0.0749003   0.0160385  -1.64480866]
[-939.65942807 -722.9590734    53.05131206],[-0.06191782 -0.00671277 -2.44566305],[  -78.78349791 -1153.54402721   149.22564705],[-0.0749003   0.0160385  -1.64480866]
[-939.66495014 -722.95314611   53.04727495],[-0.06154885 -0.00635047 -2.44510623],[  -78.76699037 -1153.51281299   149.19933631],[-0.07473694  0.01591821 -1.64496375]
[-939.66495014 -722.95314611   53.04727495],[-0.06154885 -0.00635047 -2.44510623],[  -78.76699037 -1153.51281299   149.19933631],[-0.07473694  0.01591821 -1.64496375]
[-939.66495014 -722.95314611   53.04727495],[-0.06154885 -0.00635047 -2.44510623],[  -78.76699037 -1153.51281299   149.19933631],[-0.07473694  0.01591821 -1.64496375]
[-939.66495014 -722.95314611   53.04727495],[-0.06154885 -0.00635047 -2.44510623],[  -78.76699037 -1153.51281299   149.19933631],[-0.07473694  0.01591821 -1.64496375]
[-939.6074176  -723.00867064   53.04281709],[-0.06164329 -0.00716674 -2.44537538],[  -78.81924867 -1153.04375211   149.01900014],[-0.07263973  0.01522979 -1.64783391]
[-939.6074176  -723.00867064   53.04281709],[-0.06164329 -0.00716674 -2.44537538],[  -78.81924867 -1153.04375211   149.01900014],[-0.07263973  0.01522979 -1.64783391]
[-939.6074176  -723.00867064   53.04281709],[-0.06164329 -0.00716674 -2.44537538],[  -78.81924867 -1153.04375211   149.01900014],[-0.07263973  0.01522979 -1.64783391]
[-939.6074176  -723.00867064   53.04281709],[-0.06164329 -0.00716674 -2.44537538],[  -78.81924867 -1153.04375211   149.01900014],[-0.07263973  0.01522979 -1.64783391]
[-939.63635886 -722.97565584   53.04494653],[-0.06150075 -0.00674079 -2.44557116],[  -78.76476607 -1153.5171989    149.19476574],[-0.07488669  0.0158869  -1.64504975]
[-939.63635886 -722.97565584   53.04494653],[-0.06150075 -0.00674079 -2.44557116],[  -78.76476607 -1153.5171989    149.19476574],[-0.07488669  0.0158869  -1.64504975]
[-939.63635886 -722.97565584   53.04494653],[-0.06150075 -0.00674079 -2.44557116],[  -78.76476607 -1153.5171989    149.19476574],[-0.07488669  0.0158869  -1.64504975]
[-939.63635886 -722.97565584   53.04494653],[-0.06150075 -0.00674079 -2.44557116],[  -78.76476607 -1153.5171989    149.19476574],[-0.07488669  0.0158869  -1.64504975]
[-939.76899286 -722.90917104   53.2122789 ],[-0.06157287 -0.0085061  -2.44569517],[  -78.78162473 -1153.58018756   149.26910199],[-0.07518319  0.0162643  -1.64471747]
[-939.76899286 -722.90917104   53.2122789 ],[-0.06157287 -0.0085061  -2.44569517],[  -78.78162473 -1153.58018756   149.26910199],[-0.07518319  0.0162643  -1.64471747]
[-939.76899286 -722.90917104   53.2122789 ],[-0.06157287 -0.0085061  -2.44569517],[  -78.78162473 -1153.58018756   149.26910199],[-0.07518319  0.0162643  -1.64471747]
[-939.76899286 -722.90917104   53.2122789 ],[-0.06157287 -0.0085061  -2.44569517],[  -78.78162473 -1153.58018756   149.26910199],[-0.07518319  0.0162643  -1.64471747]
[-939.84160475 -722.14454698   53.75303616],[-0.05336321 -0.01738767 -2.43649862],[  -78.75732255 -1153.58449909   149.26121234],[-0.07508956  0.01613509 -1.64440451]
[-939.84160475 -722.14454698   53.75303616],[-0.05336321 -0.01738767 -2.43649862],[  -78.75732255 -1153.58449909   149.26121234],[-0.07508956  0.01613509 -1.64440451]
[-939.84160475 -722.14454698   53.75303616],[-0.05336321 -0.01738767 -2.43649862],[  -78.75732255 -1153.58449909   149.26121234],[-0.07508956  0.01613509 -1.64440451]
[-939.84160475 -722.14454698   53.75303616],[-0.05336321 -0.01738767 -2.43649862],[  -78.75732255 -1153.58449909   149.26121234],[-0.07508956  0.01613509 -1.64440451]
[-939.63419861 -722.32031653   53.87157366],[-0.05460271 -0.02046482 -2.43792741],[  -78.76201376 -1153.58940789   149.21091916],[-0.07521438  0.01594254 -1.64460785]
[-939.63419861 -722.32031653   53.87157366],[-0.05460271 -0.02046482 -2.43792741],[  -78.76201376 -1153.58940789   149.21091916],[-0.07521438  0.01594254 -1.64460785]
[-939.63419861 -722.32031653   53.87157366],[-0.05460271 -0.02046482 -2.43792741],[  -78.76201376 -1153.58940789   149.21091916],[-0.07521438  0.01594254 -1.64460785]
[-939.63419861 -722.32031653   53.87157366],[-0.05460271 -0.02046482 -2.43792741],[  -78.76201376 -1153.58940789   149.21091916],[-0.07521438  0.01594254 -1.64460785]
[-939.66809897 -722.41065008   53.80280182],[-0.05467533 -0.01913716 -2.43898171],[  -78.75780119 -1153.59037923   149.22887307],[-0.07511672  0.01594095 -1.64464688]
[-939.66809897 -722.41065008   53.80280182],[-0.05467533 -0.01913716 -2.43898171],[  -78.75780119 -1153.59037923   149.22887307],[-0.07511672  0.01594095 -1.64464688]
[-939.66809897 -722.41065008   53.80280182],[-0.05467533 -0.01913716 -2.43898171],[  -78.75780119 -1153.59037923   149.22887307],[-0.07511672  0.01594095 -1.64464688]
[-939.66809897 -722.41065008   53.80280182],[-0.05467533 -0.01913716 -2.43898171],[  -78.75780119 -1153.59037923   149.22887307],[-0.07511672  0.01594095 -1.64464688]
[-939.70648919 -722.50651544   53.65034203],[-0.05536104 -0.01804834 -2.44052706],[  -78.77273574 -1153.54150739   149.21696882],[-0.07485644  0.01595067 -1.64489739]
[-939.70648919 -722.50651544   53.65034203],[-0.05536104 -0.01804834 -2.44052706],[  -78.77273574 -1153.54150739   149.21696882],[-0.07485644  0.01595067 -1.64489739]
[-939.70648919 -722.50651544   53.65034203],[-0.05536104 -0.01804834 -2.44052706],[  -78.77273574 -1153.54150739   149.21696882],[-0.07485644  0.01595067 -1.64489739]
[-939.70648919 -722.50651544   53.65034203],[-0.05536104 -0.01804834 -2.44052706],[  -78.77273574 -1153.54150739   149.21696882],[-0.07485644  0.01595067 -1.64489739]
[-939.6225291  -722.37107923   53.7466314 ],[-0.0527708  -0.01941971 -2.43816233],[  -78.78461678 -1153.44600911   149.19875176],[-0.07420025  0.01608013 -1.64523582]
[-939.6225291  -722.37107923   53.7466314 ],[-0.0527708  -0.01941971 -2.43816233],[  -78.78461678 -1153.44600911   149.19875176],[-0.07420025  0.01608013 -1.64523582]
[-939.6225291  -722.37107923   53.7466314 ],[-0.0527708  -0.01941971 -2.43816233],[  -78.78461678 -1153.44600911   149.19875176],[-0.07420025  0.01608013 -1.64523582]
[-939.6225291  -722.37107923   53.7466314 ],[-0.0527708  -0.01941971 -2.43816233],[  -78.78461678 -1153.44600911   149.19875176],[-0.07420025  0.01608013 -1.64523582]
[-939.59195967 -722.44977735   53.73148913],[-0.05541548 -0.0180872  -2.43953055],[  -78.79080231 -1153.50009459   149.23320688],[-0.07472506  0.01625044 -1.64515392]
[-939.59195967 -722.44977735   53.73148913],[-0.05541548 -0.0180872  -2.43953055],[  -78.79080231 -1153.50009459   149.23320688],[-0.07472506  0.01625044 -1.64515392]
[-939.59195967 -722.44977735   53.73148913],[-0.05541548 -0.0180872  -2.43953055],[  -78.79080231 -1153.50009459   149.23320688],[-0.07472506  0.01625044 -1.64515392]
[-939.59195967 -722.44977735   53.73148913],[-0.05541548 -0.0180872  -2.43953055],[  -78.79080231 -1153.50009459   149.23320688],[-0.07472506  0.01625044 -1.64515392]
[-939.92344287 -723.76999486   52.44460822],[-7.14144904e-02  1.55222315e-03 -2.45151627e+00],[  -78.77053637 -1153.60130757   149.23917072],[-0.07533853  0.01617309 -1.64472355]
[-939.92344287 -723.76999486   52.44460822],[-7.14144904e-02  1.55222315e-03 -2.45151627e+00],[  -78.77053637 -1153.60130757   149.23917072],[-0.07533853  0.01617309 -1.64472355]
[-939.92344287 -723.76999486   52.44460822],[-7.14144904e-02  1.55222315e-03 -2.45151627e+00],[  -78.77053637 -1153.60130757   149.23917072],[-0.07533853  0.01617309 -1.64472355]
[-939.92344287 -723.76999486   52.44460822],[-7.14144904e-02  1.55222315e-03 -2.45151627e+00],[  -78.77053637 -1153.60130757   149.23917072],[-0.07533853  0.01617309 -1.64472355]
[-936.452858   -723.11636176   52.07362471],[-0.08293449 -0.03025831 -2.49194703],[  -78.77935129 -1153.46796273   149.20981636],[-0.07443775  0.01609132 -1.64507295]
[-936.452858   -723.11636176   52.07362471],[-0.08293449 -0.03025831 -2.49194703],[  -78.77935129 -1153.46796273   149.20981636],[-0.07443775  0.01609132 -1.64507295]
[-936.452858   -723.11636176   52.07362471],[-0.08293449 -0.03025831 -2.49194703],[  -78.77935129 -1153.46796273   149.20981636],[-0.07443775  0.01609132 -1.64507295]
[-936.452858   -723.11636176   52.07362471],[-0.08293449 -0.03025831 -2.49194703],[  -78.77935129 -1153.46796273   149.20981636],[-0.07443775  0.01609132 -1.64507295]
[-936.50615891 -722.86582017   51.55783524],[-0.08594429 -0.0231833  -2.49070781],[  -78.76337893 -1153.52429401   149.21013876],[-0.07486614  0.01582486 -1.64482073]
[-936.50615891 -722.86582017   51.55783524],[-0.08594429 -0.0231833  -2.49070781],[  -78.76337893 -1153.52429401   149.21013876],[-0.07486614  0.01582486 -1.64482073]
[-936.50615891 -722.86582017   51.55783524],[-0.08594429 -0.0231833  -2.49070781],[  -78.76337893 -1153.52429401   149.21013876],[-0.07486614  0.01582486 -1.64482073]
[-936.50615891 -722.86582017   51.55783524],[-0.08594429 -0.0231833  -2.49070781],[  -78.76337893 -1153.52429401   149.21013876],[-0.07486614  0.01582486 -1.64482073]
[-936.57667195 -722.88699039   51.56024795],[-0.08391906 -0.02163969 -2.48972693],[  -78.76974094 -1153.50190839   149.21343492],[-0.07473539  0.01582062 -1.6450419 ]
[-936.57667195 -722.88699039   51.56024795],[-0.08391906 -0.02163969 -2.48972693],[  -78.76974094 -1153.50190839   149.21343492],[-0.07473539  0.01582062 -1.6450419 ]
[-936.57667195 -722.88699039   51.56024795],[-0.08391906 -0.02163969 -2.48972693],[  -78.76974094 -1153.50190839   149.21343492],[-0.07473539  0.01582062 -1.6450419 ]
[-936.57667195 -722.88699039   51.56024795],[-0.08391906 -0.02163969 -2.48972693],[  -78.76974094 -1153.50190839   149.21343492],[-0.07473539  0.01582062 -1.6450419 ]
[-936.61556189 -723.16422951   51.1437326 ],[-0.08794185 -0.0163083  -2.48943374],[  -78.77516834 -1153.58320134   149.24712227],[-0.07523304  0.01624431 -1.64461636]
[-936.61556189 -723.16422951   51.1437326 ],[-0.08794185 -0.0163083  -2.48943374],[  -78.77516834 -1153.58320134   149.24712227],[-0.07523304  0.01624431 -1.64461636]
[-936.61556189 -723.16422951   51.1437326 ],[-0.08794185 -0.0163083  -2.48943374],[  -78.77516834 -1153.58320134   149.24712227],[-0.07523304  0.01624431 -1.64461636]
[-936.61556189 -723.16422951   51.1437326 ],[-0.08794185 -0.0163083  -2.48943374],[  -78.77516834 -1153.58320134   149.24712227],[-0.07523304  0.01624431 -1.64461636]
[-936.67814743 -723.29964032   51.16125695],[-0.08934356 -0.01601595 -2.48941054],[  -78.77949495 -1153.60844623   149.21939089],[-0.07532461  0.01612075 -1.64476921]
[-936.67814743 -723.29964032   51.16125695],[-0.08934356 -0.01601595 -2.48941054],[  -78.77949495 -1153.60844623   149.21939089],[-0.07532461  0.01612075 -1.64476921]
[-936.67814743 -723.29964032   51.16125695],[-0.08934356 -0.01601595 -2.48941054],[  -78.77949495 -1153.60844623   149.21939089],[-0.07532461  0.01612075 -1.64476921]
[-936.67814743 -723.29964032   51.16125695],[-0.08934356 -0.01601595 -2.48941054],[  -78.77949495 -1153.60844623   149.21939089],[-0.07532461  0.01612075 -1.64476921]
[-936.64641192 -723.03998752   51.54260575],[-0.0837039  -0.02155303 -2.48758302],[  -78.74362447 -1153.63102159   149.20523172],[-0.07534503  0.0158792  -1.64445045]
[-936.64641192 -723.03998752   51.54260575],[-0.0837039  -0.02155303 -2.48758302],[  -78.74362447 -1153.63102159   149.20523172],[-0.07534503  0.0158792  -1.64445045]
[-936.64641192 -723.03998752   51.54260575],[-0.0837039  -0.02155303 -2.48758302],[  -78.74362447 -1153.63102159   149.20523172],[-0.07534503  0.0158792  -1.64445045]
[-936.64641192 -723.03998752   51.54260575],[-0.0837039  -0.02155303 -2.48758302],[  -78.74362447 -1153.63102159   149.20523172],[-0.07534503  0.0158792  -1.64445045]
[-936.65317214 -723.1323428    51.6428749 ],[-0.08568143 -0.02326416 -2.48883892],[  -78.74686018 -1153.52340536   149.18874949],[-0.07490865  0.01574235 -1.64515106]
[-936.65317214 -723.1323428    51.6428749 ],[-0.08568143 -0.02326416 -2.48883892],[  -78.74686018 -1153.52340536   149.18874949],[-0.07490865  0.01574235 -1.64515106]
[-936.65317214 -723.1323428    51.6428749 ],[-0.08568143 -0.02326416 -2.48883892],[  -78.74686018 -1153.52340536   149.18874949],[-0.07490865  0.01574235 -1.64515106]
[-936.65317214 -723.1323428    51.6428749 ],[-0.08568143 -0.02326416 -2.48883892],[  -78.74686018 -1153.52340536   149.18874949],[-0.07490865  0.01574235 -1.64515106]
[-936.74702193 -723.36376465   51.26118525],[-0.08282067 -0.01179356 -2.49161015],[  -78.77720474 -1153.54409213   149.23142126],[-0.07501397  0.01604522 -1.64496939]
[-936.82364529 -723.32441558   51.71878827],[-0.09214596 -0.04309989 -2.48682408],[  -78.77017776 -1153.4915731    149.21959829],[-0.0747448   0.01598895 -1.64517575]
[-936.7602448  -723.04020787   51.76467369],[-0.0901998  -0.03430956 -2.4905048 ],[  -78.75494912 -1153.53852928   149.18687547],[-0.0747909   0.01574781 -1.64488378]
[-936.57782345 -722.87210393   51.47639619],[-0.08853673 -0.02715576 -2.49273467],[  -78.7613644  -1153.50252352   149.18125911],[-0.07467086  0.01590726 -1.6450908 ]
[-936.5976801  -723.14253248   51.04264693],[-0.08998051 -0.02671881 -2.49329625],[  -78.7544528  -1153.54409704   149.21320234],[-0.07486663  0.01586089 -1.64492196]
[-936.43893418 -723.07020826   51.32815527],[-0.0910386 -0.0331678 -2.4909996],[  -78.7313549  -1153.55070719   149.21315428],[-0.07492155  0.01562507 -1.64473444]
[-936.43327284 -723.03316192   51.26514853],[-0.08958629 -0.03352231 -2.49068622],[  -78.77282251 -1153.50004997   149.22517843],[-0.07500344  0.01596928 -1.64518127]
[-936.43327284 -723.03316192   51.26514853],[-0.08958629 -0.03352231 -2.49068622],[  -78.77282251 -1153.50004997   149.22517843],[-0.07500344  0.01596928 -1.64518127]
[-936.43327284 -723.03316192   51.26514853],[-0.08958629 -0.03352231 -2.49068622],[  -78.77282251 -1153.50004997   149.22517843],[-0.07500344  0.01596928 -1.64518127]
[-936.43327284 -723.03316192   51.26514853],[-0.08958629 -0.03352231 -2.49068622],[  -78.77282251 -1153.50004997   149.22517843],[-0.07500344  0.01596928 -1.64518127]
[-936.57582508 -723.21061274   51.10394994],[-0.08667839 -0.03709798 -2.49145359],[  -78.77004816 -1153.58182195   149.23832332],[-0.07538846  0.0162062  -1.64498154]
[-936.3755889  -723.75649032   50.68982227],[-0.0891776  -0.04997245 -2.4857185 ],[  -78.76991269 -1153.59430512   149.24150344],[-0.07536024  0.01602358 -1.64492682]
[-936.3755889  -723.75649032   50.68982227],[-0.0891776  -0.04997245 -2.4857185 ],[  -78.76991269 -1153.59430512   149.24150344],[-0.07536024  0.01602358 -1.64492682]
[-936.3755889  -723.75649032   50.68982227],[-0.0891776  -0.04997245 -2.4857185 ],[  -78.76991269 -1153.59430512   149.24150344],[-0.07536024  0.01602358 -1.64492682]
[-936.3755889  -723.75649032   50.68982227],[-0.0891776  -0.04997245 -2.4857185 ],[  -78.76991269 -1153.59430512   149.24150344],[-0.07536024  0.01602358 -1.64492682]
[-936.53276595 -723.19329016   51.00275929],[-0.08713662 -0.0443732  -2.48880617],[  -78.7618319  -1153.45253422   149.16081766],[-0.07461993  0.01553444 -1.64551027]
[-936.53276595 -723.19329016   51.00275929],[-0.08713662 -0.0443732  -2.48880617],[  -78.7618319  -1153.45253422   149.16081766],[-0.07461993  0.01553444 -1.64551027]
[-936.53276595 -723.19329016   51.00275929],[-0.08713662 -0.0443732  -2.48880617],[  -78.7618319  -1153.45253422   149.16081766],[-0.07461993  0.01553444 -1.64551027]
[-936.53276595 -723.19329016   51.00275929],[-0.08713662 -0.0443732  -2.48880617],[  -78.7618319  -1153.45253422   149.16081766],[-0.07461993  0.01553444 -1.64551027]
[-936.78953938 -723.23665401   51.12928051],[-0.09524162 -0.04785958 -2.4891517 ],[  -78.72982791 -1153.66001047   149.19629134],[-0.0755816   0.01577103 -1.6445891 ]
[-936.78953938 -723.23665401   51.12928051],[-0.09524162 -0.04785958 -2.4891517 ],[  -78.72982791 -1153.66001047   149.19629134],[-0.0755816   0.01577103 -1.6445891 ]
[-936.78953938 -723.23665401   51.12928051],[-0.09524162 -0.04785958 -2.4891517 ],[  -78.72982791 -1153.66001047   149.19629134],[-0.0755816   0.01577103 -1.6445891 ]
[-936.78953938 -723.23665401   51.12928051],[-0.09524162 -0.04785958 -2.4891517 ],[  -78.72982791 -1153.66001047   149.19629134],[-0.0755816   0.01577103 -1.6445891 ]
[-937.36831198 -722.86843006   51.49194049],[-0.1011073  -0.06858829 -2.48544201],[  -78.7365706  -1153.59501378   149.19411343],[-0.07530026  0.01573814 -1.64482792]
[-937.36831198 -722.86843006   51.49194049],[-0.1011073  -0.06858829 -2.48544201],[  -78.7365706  -1153.59501378   149.19411343],[-0.07530026  0.01573814 -1.64482792]
[-937.36831198 -722.86843006   51.49194049],[-0.1011073  -0.06858829 -2.48544201],[  -78.7365706  -1153.59501378   149.19411343],[-0.07530026  0.01573814 -1.64482792]
[-937.36831198 -722.86843006   51.49194049],[-0.1011073  -0.06858829 -2.48544201],[  -78.7365706  -1153.59501378   149.19411343],[-0.07530026  0.01573814 -1.64482792]
[-938.07796765 -722.11164393   51.82185351],[-0.0953646  -0.06523204 -2.4670612 ],[  -78.81499165 -1153.43870371   149.21247198],[-0.07467228  0.01612897 -1.64568748]
[-938.07796765 -722.11164393   51.82185351],[-0.0953646  -0.06523204 -2.4670612 ],[  -78.81499165 -1153.43870371   149.21247198],[-0.07467228  0.01612897 -1.64568748]
