obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-873.18172634 -786.25557146   23.37474173],[ 0.00651    -0.02118124 -0.90356218],[-1958.89229471  1850.13132666   824.0416905 ],[ 0.02852082 -0.01415708  0.60324896]
[-873.17788292 -786.22266013   23.37282652],[ 0.00704306 -0.02100992 -0.90353199],[-1958.84819444  1850.13005632   824.00781868],[ 0.02979319 -0.01464486  0.6040051 ]
[-873.14922503 -786.26123573   23.40006212],[ 0.00699866 -0.02140857 -0.90334872],[-1958.88131733  1850.12280283   823.97716842],[ 0.02852332 -0.01429949  0.60289225]
[-873.20570367 -786.24335851   23.34019614],[ 0.00623871 -0.02096421 -0.90278619],[-1958.87395745  1850.08544796   824.01724017],[ 0.02833632 -0.01423492  0.60328238]
[-873.25797576 -786.21171338   23.30591623],[ 0.0060891  -0.02300017 -0.90271963],[-1958.90708141  1850.08402125   824.00188924],[ 0.02830616 -0.0140849   0.60297502]
[-873.16172123 -786.27032876   23.35645949],[ 0.0065864  -0.02104806 -0.90320508],[-1958.6673792   1849.9161494    823.71815453],[ 0.02916482 -0.01533326  0.60503234]
[-873.14008629 -786.30469401   23.36961091],[ 0.00610202 -0.0215474  -0.90362864],[-1958.90292954  1850.13751953   824.01453404],[ 0.02876161 -0.01430418  0.60308821]
[-873.17131951 -786.2580462    23.36801882],[ 0.0065331  -0.02119165 -0.90316872],[-1958.87587256  1850.105504     823.96141841],[ 0.02864449 -0.01415079  0.60298007]
[-873.14827617 -786.25439375   23.38941616],[ 0.0078297  -0.0218694  -0.90424883],[-1958.79605768  1850.0436784    823.94991   ],[ 0.02939495 -0.01451295  0.60447915]
[-873.16525415 -786.26477521   23.38310653],[ 0.00665007 -0.02142186 -0.90336722],[-1958.70186509  1849.91248179   823.72246122],[ 0.02907839 -0.01504279  0.6047239 ]
[-873.17400959 -786.2591846    23.38948801],[ 0.00729156 -0.0213735  -0.90349177],[-1958.83355542  1850.08846958   823.96871124],[ 0.02826534 -0.01426001  0.60348609]
[-873.1460412  -786.27959921   23.38636042],[ 0.00740871 -0.02152551 -0.90401426],[-1958.88530995  1850.08285118   824.01892434],[ 0.02830174 -0.01405212  0.60351276]
[-873.15769004 -786.27403937   23.35649988],[ 0.00676047 -0.0215709  -0.90347572],[-1958.85182492  1850.11336299   823.97287966],[ 0.02856849 -0.01424735  0.60341029]
[-873.18298824 -786.26470633   23.33749563],[ 0.00618655 -0.02135334 -0.90344465],[-1958.85860623  1850.1230267    824.03129838],[ 0.02828135 -0.01435387  0.60336808]
[-873.17194764 -786.27972374   23.37077606],[ 0.00640505 -0.02114142 -0.90333154],[-1958.87846232  1850.12639522   824.01144398],[ 0.02852332 -0.0142781   0.60300932]
[-873.26831158 -786.2351342    23.26901414],[ 0.0052644  -0.02293588 -0.90244334],[-1958.83970807  1850.0794468    823.95860386],[ 0.02836059 -0.01423911  0.60326222]
[-873.15041192 -786.25806289   23.39513548],[ 0.00720368 -0.02143937 -0.90371437],[-1958.86239242  1850.11077506   823.99185149],[ 0.02875735 -0.01415779  0.60342845]
[-873.15253658 -786.25914664   23.37454287],[ 0.00686943 -0.02142465 -0.90358992],[-1958.82802014  1850.10162868   823.9689341 ],[ 0.02846475 -0.01438764  0.60338055]
[-873.15230081 -786.26345708   23.38160644],[ 0.00695237 -0.02139442 -0.90363246],[-1958.89382922  1850.13712246   823.98360994],[ 0.02871025 -0.01434989  0.60271557]
[-873.17055498 -786.26414501   23.39116455],[ 0.00709627 -0.02138559 -0.90385133],[-1958.95168205  1850.1577992    824.06930445],[ 0.02851922 -0.01420806  0.60281755]
[-873.16313339 -786.27946475   23.35780482],[ 0.00657487 -0.02137069 -0.90372801],[-1958.8848254   1850.10701548   823.9902148 ],[ 0.02852705 -0.0142032   0.60311807]
[-873.18407329 -786.25848459   23.32770878],[ 0.00619252 -0.02143074 -0.90288336],[-1958.90091632  1850.16627527   824.07533739],[ 0.02846851 -0.01430148  0.60324661]
[-873.14764463 -786.26291601   23.3725316 ],[ 0.00690701 -0.02118673 -0.90360676],[-1958.8598767   1850.07234633   823.95530339],[ 0.02853464 -0.01427024  0.60317476]
[-873.15142992 -786.25441596   23.40036992],[ 0.00689346 -0.02199865 -0.90360773],[-1958.85024349  1850.0798461    824.00814377],[ 0.02850582 -0.01422858  0.60358818]
[-873.18524248 -786.26438029   23.33907497],[ 0.006006   -0.02100392 -0.9028527 ],[-1958.854062    1850.09204384   823.95189442],[ 0.02865404 -0.01426712  0.60322592]
[-873.14748987 -786.25428807   23.36289926],[ 0.0067306  -0.02089545 -0.90324993],[-1958.82558463  1850.07413265   823.92014406],[ 0.02861391 -0.01417851  0.60336168]
[-873.15074817 -786.24708446   23.38348561],[ 0.007882   -0.02141801 -0.9037668 ],[-1958.84157864  1850.04230455   823.94082892],[ 0.02842583 -0.01417359  0.6034767 ]
[-873.16447959 -786.26909976   23.35558945],[ 0.00680499 -0.02096336 -0.90338045],[-1958.85919539  1850.07745224   823.99686775],[ 0.02863888 -0.01417797  0.60372596]
[-873.18444886 -786.26779491   23.35210532],[ 0.00719384 -0.02112343 -0.90329251],[-1958.86084969  1850.09779227   823.9382112 ],[ 0.02885148 -0.01413349  0.60319904]
[-873.19753702 -786.25795243   23.30640008],[ 0.00573443 -0.02064834 -0.90225619],[-1958.89165948  1850.11978348   824.02764327],[ 0.02883533 -0.01424862  0.60347141]
[-873.1571774  -786.25024268   23.36257455],[ 0.00698737 -0.02084296 -0.90310126],[-1958.91717312  1850.10143076   824.023362  ],[ 0.02826469 -0.01420109  0.60298648]
[-873.14334419 -786.28709269   23.35871217],[ 0.00668644 -0.02110827 -0.90359241],[-1958.86561264  1850.09930785   823.99735015],[ 0.02839042 -0.01403552  0.60361207]
[-873.16948065 -786.2606048    23.36475181],[ 0.00687184 -0.02135621 -0.90332198],[-1958.85881802  1850.12814965   823.99370271],[ 0.02877666 -0.01428249  0.60344839]
[-873.1536793  -786.2615774    23.40408608],[ 0.00659689 -0.02142038 -0.90337934],[-1958.89586108  1850.11488377   823.9564026 ],[ 0.02887193 -0.01407755  0.60304638]
[-873.14461769 -786.26159592   23.38590534],[ 0.00711084 -0.02176297 -0.90378996],[-1958.85318365  1850.11513693   824.01005085],[ 0.02858572 -0.01422667  0.60354385]
[-873.14972373 -786.28288967   23.35382397],[ 0.0060136  -0.02098131 -0.90316674],[-1958.59629761  1849.83885995   823.58920348],[ 0.03079102 -0.01566088  0.6062988 ]
[-873.18977592 -786.25251306   23.34114314],[ 0.00664333 -0.02139384 -0.90305125],[-1958.86356513  1850.09533231   823.96302889],[ 0.02855402 -0.01413252  0.60322046]
[-873.16972963 -786.2296382    23.38898134],[ 0.00753357 -0.02192429 -0.90344345],[-1958.87183954  1850.12677966   824.00836182],[ 0.02864589 -0.01424694  0.6033307 ]
[-873.18834111 -786.25514208   23.32919932],[ 0.00561188 -0.02097053 -0.9026553 ],[-1958.9011511   1850.1073367    824.01014629],[ 0.02853503 -0.01422335  0.60304709]
[-873.16756046 -786.25531452   23.38002734],[ 0.00675499 -0.02174944 -0.90355622],[-1958.86367965  1850.08077842   823.97929231],[ 0.02850353 -0.01422936  0.60321375]
[-873.16712532 -786.25607708   23.39321404],[ 0.00677562 -0.02187691 -0.90337159],[-1958.87349256  1850.09800558   823.98619129],[ 0.02862791 -0.01426858  0.60324689]
[-873.18215842 -786.26374704   23.34808569],[ 0.00653673 -0.02115219 -0.90327569],[-1958.85214941  1850.08020208   823.93989279],[ 0.0287307  -0.01429382  0.6031235 ]
[-873.18037613 -786.24831679   23.34674952],[ 0.00644913 -0.02079954 -0.90315056],[-1958.85330347  1850.06218095   823.93246546],[ 0.02848217 -0.01432988  0.60317823]
[-873.16718858 -786.26200531   23.38103716],[ 0.0069546  -0.02147346 -0.90333345],[-1958.85385662  1850.08958037   823.99317703],[ 0.02831801 -0.01411241  0.60333687]
[-873.20707708 -786.26312584   23.28268358],[ 0.00529812 -0.020708   -0.90241439],[-1958.8888164   1850.14376144   824.01288393],[ 0.02884679 -0.01432949  0.60318875]
[-873.18411986 -786.25262834   23.34211306],[ 0.00661938 -0.02097835 -0.90328533],[-1958.81493088  1850.07858618   823.92263108],[ 0.02869329 -0.01431024  0.60331021]
[-873.18041449 -786.28040582   23.33572788],[ 0.00546245 -0.02113123 -0.90280893],[-1958.88326426  1850.12054329   824.00000058],[ 0.02861526 -0.01422116  0.60321896]
[-873.15077425 -786.27457937   23.37489806],[ 0.00646265 -0.02110545 -0.90367155],[-1958.87821498  1850.08814919   823.98248309],[ 0.02854216 -0.01428091  0.60309526]
[-873.15169455 -786.23599119   23.39386716],[ 0.00790203 -0.02172245 -0.90393666],[-1958.83305365  1850.08553206   823.967911  ],[ 0.02844204 -0.01428274  0.60344559]
[-873.14898162 -786.24174557   23.41670374],[ 0.00759544 -0.02188722 -0.90411489],[-1958.8362728   1850.07562098   823.93658682],[ 0.02889522 -0.01431743  0.6033768 ]
[-873.18507764 -786.2485366    23.32316248],[ 0.00540976 -0.02104604 -0.90248588],[-1958.83933845  1850.0591561    823.98951823],[ 0.02837015 -0.01405713  0.60372958]
[-873.15785853 -786.25387902   23.35511912],[ 0.00671987 -0.0211094  -0.90287314],[-1958.85449309  1850.09510527   823.95721644],[ 0.02871094 -0.01422405  0.60322894]
[-873.16031234 -786.2670778    23.39059011],[ 0.00642634 -0.02157927 -0.90328462],[-1958.85760594  1850.08985069   823.94050607],[ 0.02873338 -0.01422394  0.60326173]
[-873.1552716  -786.24546754   23.38541669],[ 0.00805686 -0.02193421 -0.90404171],[-1958.83166073  1850.08222001   823.94642874],[ 0.02864555 -0.01415399  0.60356411]
[-873.16845813 -786.26818216   23.35881526],[ 0.006215   -0.02084642 -0.90319873],[-1958.90471346  1850.15571344   824.05510465],[ 0.02865919 -0.01424067  0.60321192]
[-873.24674571 -786.24526945   23.29554472],[ 0.0055226  -0.02311566 -0.90235931],[-1958.85926342  1850.10952394   824.06557741],[ 0.02822138 -0.01408873  0.60378018]
[-873.17207275 -786.23751819   23.36344736],[ 0.00648455 -0.02143822 -0.90339906],[-1958.84210203  1850.09274188   823.95538651],[ 0.02854268 -0.01426354  0.60335498]
[-873.16392181 -786.27939152   23.35515416],[ 0.00595781 -0.0216585  -0.9034201 ],[-1958.89912173  1850.13071454   824.07846647],[ 0.02823252 -0.01437341  0.6032607 ]
[-873.17846812 -786.27704958   23.32678698],[ 0.00569089 -0.02098381 -0.90285565],[-1958.86149634  1850.09704188   823.92804186],[ 0.02875114 -0.01420712  0.60305989]
[-873.16893448 -786.2696428    23.34802373],[ 0.00636686 -0.02089775 -0.9026334 ],[-1958.83050506  1850.10517398   824.030522  ],[ 0.02932973 -0.01454316  0.60457511]
[-873.18529605 -786.25463426   23.37067594],[ 0.00671512 -0.02155886 -0.90362387],[-1958.89985651  1850.12724142   823.9946558 ],[ 0.02869079 -0.01410762  0.60306807]
[-873.19068804 -786.23593732   23.33903974],[ 0.00637452 -0.02107841 -0.90292734],[-1958.88434892  1850.09992286   824.01617619],[ 0.02842516 -0.01417171  0.60329134]
[-873.13711414 -786.27366121   23.41314883],[ 0.00679167 -0.02195888 -0.90367277],[-1958.82421437  1850.05277268   823.9632785 ],[ 0.02937298 -0.01462529  0.60417167]
[-873.17920409 -786.25381914   23.36550277],[ 0.00712303 -0.02121873 -0.90369906],[-1958.85700064  1850.09863411   823.99265759],[ 0.02849517 -0.01427733  0.60326109]
[-873.14496542 -786.2636019    23.37609631],[ 0.00704531 -0.02140285 -0.90395842],[-1958.85481909  1850.08386652   823.98400251],[ 0.02871355 -0.01426498  0.60354594]
[-873.16861748 -786.25562337   23.37017965],[ 0.00669082 -0.02128074 -0.9031925 ],[-1958.66916971  1849.91407842   823.69931993],[ 0.02934947 -0.01522137  0.60508333]
[-873.16310926 -786.27206986   23.35813004],[ 0.0060983  -0.021259   -0.90333538],[-1958.8591937   1850.11667159   823.96803344],[ 0.02881678 -0.01445698  0.60327564]
[-873.16059309 -786.26859365   23.34785272],[ 0.00627911 -0.02125662 -0.90353373],[-1958.82033675  1850.0625793    823.93770097],[ 0.02858588 -0.01422988  0.60358226]
[-873.16859436 -786.26550325   23.38440133],[ 0.00637041 -0.02123376 -0.90305854],[-1958.86951675  1850.10729593   823.98486545],[ 0.02856617 -0.01425868  0.60317491]
[-873.17456952 -786.25016798   23.35571221],[ 0.00645367 -0.02104749 -0.90309512],[-1958.86487736  1850.07889927   823.95491709],[ 0.0285824  -0.01419406  0.6031666 ]
[-873.14874197 -786.27440502   23.38260496],[ 0.00747927 -0.0213424  -0.90372836],[-1958.8504731   1850.08980428   823.96041104],[ 0.02851366 -0.01418805  0.60337308]
[-873.17101254 -786.26660753   23.36299961],[ 0.00638708 -0.02114523 -0.90298333],[-1958.81685718  1850.05819104   823.97926586],[ 0.02843083 -0.014359    0.60368691]
[-873.15318039 -786.2757779    23.33346334],[ 0.00633564 -0.02143489 -0.90342091],[-1958.67501619  1849.87293252   823.64732253],[ 0.02938424 -0.01507037  0.60474513]
[-873.18545769 -786.2551488    23.34544999],[ 0.0066768  -0.02065977 -0.90319676],[-1958.86648016  1850.09833174   823.9957124 ],[ 0.0283817  -0.01421038  0.60338182]
[-873.14279816 -786.29396971   23.36180293],[ 0.00665556 -0.0211113  -0.90343681],[-1958.81558362  1850.06635152   823.95186909],[ 0.02945977 -0.01459326  0.6043261 ]
[-873.16068442 -786.26300131   23.37360214],[ 0.00696676 -0.02135549 -0.90359578],[-1958.8203045   1850.08257574   823.96756472],[ 0.02940377 -0.01480982  0.60394833]
[-873.26601042 -786.29905441   23.27852135],[ 0.00379483 -0.02295206 -0.90197285],[-1958.86084886  1850.1052246    823.97358294],[ 0.02870048 -0.01422288  0.60322794]
[-873.16520219 -786.25014288   23.35347272],[ 0.0063267  -0.02117167 -0.90328955],[-1958.85271039  1850.11360908   823.97924255],[ 0.02852693 -0.01425702  0.60332365]
[-873.1753512  -786.22977573   23.3931134 ],[ 0.007657   -0.02162753 -0.90364639],[-1958.88891106  1850.12770635   824.02987659],[ 0.0285054  -0.01423208  0.60330907]
[-873.18624403 -786.27984091   23.31858519],[ 0.00600189 -0.02080724 -0.90327588],[-1958.85563732  1850.05998505   823.96168474],[ 0.028293   -0.01422269  0.60331435]
[-873.18473551 -786.23594702   23.36916687],[ 0.0080417  -0.02171655 -0.90403805],[-1958.87651398  1850.1054954    824.00180334],[ 0.02851929 -0.01417147  0.60322899]
[-873.20269495 -786.28135014   23.32386687],[ 0.00585333 -0.02104345 -0.90305957],[-1958.8861382   1850.10363077   824.02093656],[ 0.0285832  -0.01422605  0.60330345]
[-873.1697143  -786.25455738   23.37935267],[ 0.00673401 -0.02103009 -0.90336174],[-1958.85623635  1850.09737846   823.95516637],[ 0.0285994  -0.01431341  0.60318817]
[-873.16662648 -786.26738766   23.37924062],[ 0.00715239 -0.02120095 -0.90359009],[-1958.88302621  1850.11333143   823.98632192],[ 0.02859563 -0.0142843   0.60311916]
[-873.16037326 -786.30242202   23.35426849],[ 0.00589473 -0.02112678 -0.90321761],[-1958.8556253   1850.06810126   824.03542224],[ 0.02809839 -0.0141183   0.60358802]
[-873.17742998 -786.23464172   23.33807407],[ 0.00670438 -0.02143946 -0.903348  ],[-1958.86838638  1850.13812904   824.01610907],[ 0.02878385 -0.01429854  0.60338543]
[-873.17709986 -786.26945227   23.3408663 ],[ 0.00604693 -0.02143702 -0.90306191],[-1958.86792236  1850.08690414   823.98182638],[ 0.02841343 -0.01397438  0.60327523]
[-873.15581929 -786.25708706   23.38376732],[ 0.00685479 -0.02156487 -0.90357014],[-1958.86733052  1850.09985956   823.97596542],[ 0.02969306 -0.01447338  0.60392205]
[-873.1670422  -786.2425682    23.34172572],[ 0.00639369 -0.02117628 -0.90305848],[-1958.82022181  1850.11574763   823.91752505],[ 0.02998271 -0.01456243  0.60395099]
[-873.17509674 -786.26371564   23.36264437],[ 0.00678626 -0.02150079 -0.90353303],[-1958.79177252  1850.05345752   823.94985587],[ 0.02835377 -0.01421172  0.60394842]
[-873.17920349 -786.25234655   23.38060225],[ 0.00662741 -0.02157189 -0.90316258],[-1958.8357208   1850.03263256   823.91107972],[ 0.02845636 -0.01399109  0.60334594]
[-873.17135418 -786.25385449   23.35278385],[ 0.00663522 -0.02121218 -0.903362  ],[-1958.85382679  1850.10949067   823.9676484 ],[ 0.02871438 -0.01431644  0.60324514]
[-873.16016693 -786.28065253   23.38543247],[ 0.00713208 -0.02161629 -0.9039044 ],[-1958.88809129  1850.13463252   824.05785411],[ 0.02835026 -0.01433689  0.60334407]
[-873.16341176 -786.2482137    23.40090305],[ 0.00735423 -0.02177014 -0.90372461],[-1958.8619092   1850.09543606   823.97497729],[ 0.02855325 -0.01417648  0.60314242]
[-873.12305508 -786.27594652   23.40463985],[ 0.00778964 -0.02143101 -0.90401212],[-1958.85176314  1850.09579263   823.90924424],[ 0.02891783 -0.01418663  0.60323005]
[-873.18173391 -786.25870655   23.34030019],[ 0.00642646 -0.02113492 -0.90324064],[-1958.86300062  1850.09392987   823.99472302],[ 0.02849931 -0.01423133  0.60347558]
[-873.17064291 -786.23689306   23.37806989],[ 0.0072504 -0.0214055 -0.903679 ],[-1958.86577621  1850.0877613    823.9768696 ],[ 0.02855147 -0.01414546  0.60326471]
[-873.18569793 -786.24376933   23.34932937],[ 0.00638435 -0.02080942 -0.90302627],[-1958.87616288  1850.1062719    823.96881382],[ 0.0286799 -0.0142146  0.6030215]
[-873.16552931 -786.2337666    23.39847469],[ 0.00745743 -0.02175297 -0.90367925],[-1958.86608774  1850.11445424   823.97263091],[ 0.02857525 -0.01419046  0.60315644]
[-873.16647959 -786.2556694    23.33852514],[ 0.0069167  -0.02104603 -0.90336132],[-1958.88735289  1850.10078016   823.99789163],[ 0.02849192 -0.01406682  0.60325159]
[-873.16456741 -786.24344053   23.39578961],[ 0.00737027 -0.02156892 -0.90331644],[-1958.80429098  1850.05171487   823.95402294],[ 0.02944286 -0.01452353  0.60453501]
[-873.14942051 -786.26539558   23.40840313],[ 0.00763191 -0.02173968 -0.90388401],[-1958.82360696  1850.03675743   823.89274175],[ 0.02845942 -0.01404259  0.60336658]
[-873.15407403 -786.25505379   23.38915674],[ 0.00740063 -0.02152638 -0.90378885],[-1958.84334778  1850.05847558   823.92852869],[ 0.02865275 -0.01421906  0.60319839]
[-873.16668371 -786.24101758   23.39519322],[ 0.00713767 -0.02169703 -0.90354666],[-1958.88164187  1850.11337072   823.98808387],[ 0.02854388 -0.01409303  0.60328619]
[-873.17996711 -786.2667575    23.33894021],[ 0.00606946 -0.02115012 -0.90306571],[-1958.85718812  1850.11997431   823.99122173],[ 0.02864936 -0.01449221  0.60329488]
[-873.16376705 -786.26375756   23.39905719],[ 0.00722855 -0.02176054 -0.90389586],[-1958.84808835  1850.0900092    823.9315419 ],[ 0.02892394 -0.01431488  0.60333538]
[-873.18506149 -786.23424854   23.36058717],[ 0.00689604 -0.02111374 -0.90349931],[-1958.88645726  1850.10970378   823.95059472],[ 0.0286765  -0.01419489  0.60281374]
[-873.14660363 -786.26758065   23.39171021],[ 0.00746039 -0.0216428  -0.9036514 ],[-1958.86010228  1850.08458803   823.97972163],[ 0.02862874 -0.01431736  0.60330382]
[-873.16454416 -786.26958184   23.38551253],[ 0.00717188 -0.02162545 -0.90345769],[-1958.8685295   1850.08552227   823.99759076],[ 0.02852408 -0.01408716  0.60354574]
[-873.18271057 -786.25865674   23.35387479],[ 0.0066855  -0.0214819  -0.90334088],[-1958.88148617  1850.12723454   823.99601985],[ 0.02854144 -0.01431835  0.6030751 ]
[-873.19694619 -786.25818415   23.3339148 ],[ 0.00563521 -0.0212908  -0.90284483],[-1958.81592146  1850.08409637   824.05617153],[ 0.02906959 -0.01470056  0.60464628]
[-873.13085891 -786.29723329   23.39316082],[ 0.00729064 -0.02176016 -0.90415539],[-1958.87857644  1850.10499058   823.96011191],[ 0.02871863 -0.0143026   0.60308997]
[-873.15008556 -786.24876024   23.40386884],[ 0.00760617 -0.02156518 -0.90379657],[-1958.87881173  1850.10662951   824.00424012],[ 0.02845033 -0.01434173  0.6031435 ]
[-873.15031882 -786.27400516   23.35498908],[ 0.00630475 -0.02110763 -0.90333345],[-1958.83165437  1850.11340462   823.95491626],[ 0.02865722 -0.01422982  0.60342691]
[-873.15137158 -786.2713178    23.4010071 ],[ 0.0073965  -0.02174774 -0.90397973],[-1958.83282708  1850.06234797   823.95853251],[ 0.02831115 -0.01413258  0.60368744]
[-873.14827269 -786.28170813   23.3625765 ],[ 0.00682902 -0.02077213 -0.90352656],[-1958.89272955  1850.11926551   824.03474359],[ 0.02860995 -0.01423161  0.60321156]
[-873.29035947 -786.20196666   23.27954673],[ 0.00550986 -0.02275564 -0.90214182],[-1958.87290474  1850.11391725   823.99442585],[ 0.02864869 -0.01418163  0.60335006]
[-873.1846966  -786.2483207    23.37644025],[ 0.00749903 -0.02190211 -0.9033752 ],[-1958.86255523  1850.04776687   823.91859859],[ 0.02863319 -0.01388742  0.60326203]
[-873.15424252 -786.27018788   23.36841611],[ 0.00668967 -0.02121305 -0.90357593],[-1958.85078891  1850.09903125   823.98142784],[ 0.02858791 -0.01427918  0.60343024]
[-873.17590179 -786.25357969   23.38352826],[ 0.00711331 -0.0215637  -0.9034914 ],[-1958.88122959  1850.13383313   823.96399775],[ 0.02893043 -0.01430788  0.60295005]
[-873.15144836 -786.28474974   23.36158796],[ 0.0063602  -0.02143728 -0.90326486],[-1958.81520798  1850.08742868   823.95371796],[ 0.0296629  -0.01449344  0.60431332]
