obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-664.68619707 1832.04265194  775.69244001],[ 0.01816707  0.04126466 -2.77624554],[-926.83442054 1781.98581026  874.64289114],[-0.032066    0.0208566   2.84092832]
[-665.26017413 1832.50292466  775.62706411],[ 0.02085891  0.04637115 -2.76925754],[-926.86568646 1782.01334836  874.69791231],[-0.03241371  0.02059365  2.84063506]
[-660.50218094 1830.21410924  774.58790029],[ 2.84175022e-02  2.46843528e-03 -2.77123886e+00],[-926.88343951 1782.05205868  874.65779881],[-0.03208396  0.02121876  2.8411439 ]
[-661.17144504 1830.40101063  775.00381287],[ 0.03446695  0.01132709 -2.76634506],[-926.88787194 1781.95843535  874.67680517],[-0.03234372  0.02093124  2.84060607]
[-659.22109645 1831.29101884  776.31222955],[ 2.58043223e-04  5.79842424e-02 -2.82097210e+00],[-926.9091426  1781.92163602  874.76115957],[-0.03270965  0.02080449  2.84019645]
[-659.0624359  1830.74836164  776.74983234],[ 0.00793007  0.05826969 -2.82147802],[-926.82667769 1781.90881691  874.70609075],[-0.03224022  0.02096879  2.84060165]
[-657.81858957 1830.39180919  778.17970851],[-6.54323271e-04  2.39782680e-02 -2.82348175e+00],[-926.67024654 1782.18244711  874.7428597 ],[-0.03185978  0.02068424  2.84322743]
[-656.3500853  1829.44319272  780.09444878],[-0.00563819 -0.01964702 -2.82787529],[-926.65428413 1782.27966142  874.56788704],[-0.03015866  0.02202857  2.84454181]
[-654.85034965 1828.59752126  782.42182404],[ 8.92153509e-04 -5.50982119e-02 -2.84456053e+00],[-926.78254183 1782.29990065  874.73270755],[-0.03128257  0.02141055  2.84334365]
[-651.01134811 1824.2867186   782.43312729],[-0.02822195 -0.16876394 -2.855106  ],[-926.7903226  1782.25165101  874.67243489],[-0.03152726  0.0206218   2.84334637]
[-650.45523232 1824.63617916  786.15543585],[-0.01251573 -0.14394598 -2.86301812],[-926.74423726 1782.22604194  874.77435823],[-0.03218125  0.02057725  2.8435174 ]
[-651.85897232 1826.65225489  830.96402886],[-3.00930168 -0.05859539 -1.29227048],[-926.78531181 1782.18432609  874.71781093],[-0.03164775  0.02026848  2.84340821]
[-652.25992068 1824.56944416  796.86687088],[ 0.03349573 -0.01026937 -2.86894329],[-926.69397597 1782.13609864  874.73768553],[-0.03183918  0.02066102  2.84392851]
[-646.39051619 1820.83573156  801.00233564],[-0.02159893 -0.06072991 -2.8656082 ],[-926.75210101 1782.13836941  874.75423185],[-0.03205352  0.0198819   2.84295896]
[-643.64178842 1817.62671432  807.0873847 ],[-0.0339127  -0.04562732 -2.87394298],[-926.72658807 1782.20807177  874.75591221],[-0.03180419  0.02050507  2.84338954]
[-639.9877562  1813.36330295  813.43607941],[-0.06829531 -0.03181447 -2.8775777 ],[-926.4025958  1782.36930441  874.86670391],[-0.03219039  0.01901547  2.84743342]
[-636.21408599 1810.87563616  823.41670838],[-0.06665867  0.03725025 -2.85588786],[-926.73351587 1782.2375323   874.74288127],[-0.03193753  0.02046795  2.84315142]
[-625.33912537 1791.54410619  834.31616744],[-0.15155153 -0.01454852 -2.85529053],[-926.80510596 1782.19393787  874.71809495],[-0.03148256  0.02075185  2.84334469]
[-616.84265562 1779.79896036  841.31212482],[-0.09945149  0.12110832 -2.70670503],[-926.76166205 1782.12660256  874.75202211],[-0.03193672  0.02017925  2.84325156]
[-609.09305093 1765.83145185  844.93844178],[-0.08292708  0.13621038 -2.6631951 ],[-926.66714423 1782.14062094  874.79078513],[-0.03232175  0.01991725  2.84365964]
[-599.16961157 1748.52510716  849.43799411],[-0.0901334   0.12929563 -2.60039432],[-926.61368269 1782.20721002  874.54983587],[-0.03028783  0.02123731  2.84510495]
[-587.1919357  1730.66757022  853.21113593],[-0.08165518  0.12136745 -2.5387208 ],[-926.74500607 1782.25901833  874.77380037],[-0.03193088  0.02120135  2.84332762]
[-572.12399817 1711.9775909   858.91604185],[-0.11273619  0.09128532 -2.44049089],[-926.59776842 1782.1804481   874.65718408],[-0.03048033  0.01945889  2.84453922]
[-557.44066295 1691.87022298  864.08844416],[-0.12906532  0.08746896 -2.36944309],[-926.6573652  1782.25469736  874.56584621],[-0.02913914  0.01958979  2.84509293]
[-539.67877447 1671.7102655   872.12383081],[-0.11394329  0.03243379 -2.30629896],[-926.65396546 1782.55711022  874.61968957],[-0.02779806  0.01959597  2.84784252]
[-522.66311437 1650.63902187  877.77589561],[-0.12066704  0.03915838 -2.24522367],[-926.6112154  1782.45205426  874.63994027],[-0.02844847  0.0191717   2.84767196]
[-502.4904869  1630.30016751  884.50089032],[-0.13999737  0.0120213  -2.13824666],[-926.66564711 1782.50713269  874.63668227],[-0.02811542  0.02049506  2.84756792]
[-483.06930683 1610.58250387  892.06830569],[-0.16455524  0.01438439 -2.0446331 ],[-926.60369066 1782.44329432  874.61303033],[-0.02837505  0.01885021  2.84685612]
[-464.60193622 1592.71677695  901.16525837],[-1.79041713e-01  1.19809061e-03 -1.94856391e+00],[-926.613111  1782.4930539  874.5879379],[-0.02823437  0.02007705  2.84670775]
[-438.65301371 1572.10204132  909.15624548],[-0.25682588 -0.06204655 -1.85517588],[-926.6054211  1782.10946818  874.44175132],[-0.02843535  0.02045755  2.84394482]
[-425.44382617 1564.99405961  917.41857278],[-0.12674241 -0.12421853 -1.75187464],[-926.65117647 1782.43349638  874.48282377],[-0.02797893  0.02069819  2.84614001]
[-409.55585895 1555.36644364  924.53757203],[-0.09379822 -0.11212198 -1.65214347],[-930.91059417 1784.41433589  868.16034976],[0.03276243 0.06380014 2.82044756]
[-393.97250701 1542.62133462  928.82126139],[-0.08550777 -0.07524806 -1.59283178],[-926.67027191 1782.37107127  874.45823981],[-0.02761613  0.02018568  2.84627115]
[-377.86251388 1532.06760926  932.66010073],[-0.07607614 -0.05816049 -1.51785821],[-926.72440703 1782.36099987  874.5042319 ],[-0.02808268  0.02028351  2.84571349]
[-359.98376434 1522.16617534  934.69890374],[-0.070946   -0.05740812 -1.45579368],[-926.70376154 1782.3786338   874.52106671],[-0.02801293  0.02066627  2.84607128]
[-344.71348806 1513.80878558  937.54497885],[-0.06226102 -0.06353984 -1.39656876],[-926.6933849  1782.39234122  874.51322539],[-0.02804042  0.02074531  2.8458828 ]
[-257.85326583 1479.38714449  950.29135979],[-0.03744868 -0.23643804 -1.14891188],[-926.66682139 1782.41348411  874.48363607],[-0.02795786  0.02048203  2.84599745]
[-237.72969185 1468.6553653   938.53745387],[-0.04035788 -0.35474325 -0.97827375],[-926.65315392 1782.35660082  874.56349248],[-0.02829758  0.02019267  2.8463641 ]
[-241.65861139 1455.43023154  927.86745551],[ 0.05333618 -0.35313709 -0.61084639],[-927.43218774 1784.45353698  875.38302527],[-0.01514804  0.01390934  2.86110121]
[-244.19688513 1451.48732492  926.70598542],[ 0.04152892 -0.34853869 -0.50765042],[-927.43737802 1784.45524956  875.37158289],[-0.0150257   0.01386929  2.86132108]
[-245.15261089 1447.43868262  925.62064976],[ 0.05541175 -0.34270567 -0.41414111],[-927.36965669 1784.39705654  875.30800042],[-0.01475245  0.01398865  2.86190124]
[-247.19062035 1444.7194137   925.15361069],[ 0.07788655 -0.33250352 -0.32113284],[-927.46624978 1784.42604206  875.35554876],[-0.01517706  0.01412902  2.86106188]
[-246.09928303 1439.39287065  922.3752561 ],[ 0.05761613 -0.3795275  -0.19700499],[-927.44866802 1784.46403939  875.38778215],[-0.01497566  0.01377458  2.8612967 ]
[-247.84386869 1437.14775798  921.89586722],[ 0.07126135 -0.37429915 -0.1416174 ],[-927.42435201 1784.48160754  875.3693793 ],[-0.01518484  0.01462641  2.86107256]
[-250.5172259  1436.55365659  921.68292692],[ 0.09733799 -0.37137032 -0.08515847],[-927.32423894 1784.45964188  875.42014956],[-0.01534129  0.01421639  2.86151695]
[-253.09347773 1436.2012048   921.19853474],[ 0.10245004 -0.37076017 -0.06005343],[-927.40741595 1784.51307854  875.37830931],[-0.01489249  0.01394789  2.86149755]
[-252.63273128 1433.24750574  917.82590148],[ 0.08127097 -0.47107494  0.02694814],[-927.29126196 1784.35817032  875.33092442],[-0.01562699  0.01378893  2.86153916]
[-246.91480127 1427.22257515  917.9095816 ],[-0.33143965  1.00077969 -2.76171396],[-927.48142793 1784.46856033  875.40443698],[-0.01523688  0.01441643  2.86113908]
[-250.73831186 1428.01986148  917.56172972],[-0.36520137  1.00110296 -2.73675566],[-927.45692901 1784.43278997  875.36149024],[-0.01487758  0.01393695  2.86112126]
[-255.32772186 1429.8613812   918.34279102],[-0.40531721  0.99376587 -2.67908033],[-927.37029009 1784.36936417  875.32098195],[-0.01501748  0.01410007  2.86145725]
[-261.13088968 1432.65512739  919.67167871],[-0.44957398  0.9941116  -2.61171267],[-927.29093091 1784.45356308  875.38941562],[-0.01510002  0.01358436  2.86246075]
[-263.64217741 1433.06781612  919.72417749],[-0.47559311  0.9582789  -2.606585  ],[-927.73383647 1785.16025666  875.37249943],[-0.01372582  0.02209752  2.86585397]
[-306.12338549 1442.89931863  951.81278527],[ 3.06670329  0.63533953 -0.91440372],[-927.45276428 1784.44620407  875.40074466],[-0.01513476  0.01401855  2.86128637]
[-305.72853494 1443.06951458  948.3196583 ],[ 3.04054616  0.68669994 -0.92184386],[-927.34252106 1784.39616688  875.31112263],[-0.01509573  0.01376456  2.86162636]
[-305.56452728 1443.25078378  946.40903081],[ 3.02407046  0.71349275 -0.92408869],[-927.35885284 1784.4511062   875.37066649],[-0.01524548  0.01454854  2.8616884 ]
[-332.92815576 1460.47685997  790.94991982],[-0.08051136 -0.54241421 -0.58624085],[-926.56780398 1782.39142682  874.51749376],[-0.02775626  0.02021554  2.84703666]
[-337.65043487 1462.63970578  781.76098884],[-0.10233984 -0.53933151 -0.62394537],[-926.58588996 1782.41823328  874.50459896],[-0.02783945  0.02024394  2.84702513]
[-356.32999932 1470.05311853  772.73638123],[-0.04277768 -0.42796181 -0.57896863],[-926.59566831 1782.41717339  874.57646664],[-0.02830589  0.02011782  2.8470193 ]
[-352.6016229  1471.16805736  763.47689625],[-0.07959509 -0.50613106 -0.63827792],[-926.68328617 1782.39538802  874.52696601],[-0.02810258  0.02003698  2.84591761]
[-359.70339083 1475.10851525  755.14092333],[-0.04143444 -0.48449647 -0.67062081],[-926.58439027 1782.40185523  874.54613387],[-0.02815662  0.02005476  2.84701155]
[-367.17438199 1476.94847258  746.28462304],[-0.04046975 -0.47918197 -0.72070832],[-926.66268169 1782.40051984  874.48947547],[-0.02791683  0.02057974  2.84615633]
[-372.94785016 1477.63379369  737.64441573],[-0.03476229 -0.47494117 -0.72502301],[-926.65688427 1782.38694865  874.48631666],[-0.02801606  0.0205202   2.84619694]
[-379.57043203 1478.11471619  727.79355235],[-0.03534818 -0.45721099 -0.755419  ],[-926.66990052 1782.39743191  874.53508021],[-0.0281236   0.02093272  2.84592575]
[-385.82431137 1477.4541983   718.76626117],[-0.02798018 -0.43696494 -0.80362384],[-926.4477897 1782.4159199  874.6345466],[-0.02891292  0.01950374  2.84875282]
[-393.68702744 1474.17490718  705.83695246],[-0.03967303 -0.44704319 -0.80915009],[-926.66852405 1782.42980955  874.52396566],[-0.02784593  0.02128941  2.84640944]
[-399.78400875 1471.94363561  694.6330305 ],[-0.0394495  -0.43077567 -0.84116818],[-926.61038074 1782.41196609  874.56797239],[-0.02830187  0.02019437  2.84657465]
[-406.37472572 1466.91807639  679.41551014],[-0.10905031 -0.40263754 -0.84625916],[-926.62515669 1782.39613109  874.50914054],[-0.02806599  0.02038474  2.84654798]
[-412.76769627 1462.27924475  666.54269526],[-0.13087865 -0.38233688 -0.87029428],[-926.65600215 1782.39656624  874.46776815],[-0.02790763  0.02086621  2.84614829]
[-419.51879063 1460.34255693  656.03748084],[-0.07674074 -0.37934594 -0.88410743],[-926.68065994 1782.45620619  874.60644231],[-0.0294294   0.02190097  2.84588788]
[-426.37356771 1455.38896197  642.35105777],[-0.08185409 -0.3676084  -0.90165354],[-926.7595847  1782.37912844  874.49081233],[-0.02888579  0.02242306  2.84462785]
[-432.89224664 1449.42575179  627.67488994],[-0.08507194 -0.36291263 -0.91343913],[-926.5699994  1782.53885741  874.72544919],[-0.0298085   0.020149    2.84694503]
[-439.7825791  1443.57512563  612.74965327],[-0.08536871 -0.35407853 -0.92634165],[-926.56161914 1782.54375563  874.72541983],[-0.02986395  0.01965478  2.84700327]
[-446.81800715 1436.40258325  596.52629584],[-0.09665605 -0.36246342 -0.92755489],[-926.60060013 1782.59830706  874.6900447 ],[-0.0294828   0.02038898  2.84714207]
[-454.80366677 1431.27408866  580.57573451],[-0.087609   -0.35625112 -0.96555038],[-926.59917781 1782.59499232  874.70842358],[-0.02968166  0.02007042  2.84716115]
[-460.83254899 1422.92706655  563.29715219],[-0.07476813 -0.34672877 -0.95207909],[-926.63775384 1782.58981483  874.7068843 ],[-0.02958781  0.02072902  2.84694654]
[-468.51793277 1414.56217012  545.34655629],[-0.07048773 -0.35068884 -0.94768097],[-926.72942641 1782.25114006  874.63446222],[-0.03038279  0.02096962  2.84445015]
[-476.26584877 1404.20762477  525.90512152],[-0.07822643 -0.36947738 -0.92394217],[-926.64934661 1782.19280924  874.77931887],[-0.03196331  0.02058158  2.84433081]
[-484.60875449 1394.61459618  508.31786157],[-0.06087836 -0.37217126 -0.94597403],[-926.56470122 1782.23774293  874.61725958],[-0.03052853  0.02127474  2.84592296]
[-492.7879456  1385.18092809  489.08071608],[-0.0495712  -0.37730622 -0.93456544],[-926.73693103 1782.18888466  874.72893151],[-0.03195736  0.02067263  2.84322263]
[-501.01696987 1375.17750846  469.04515087],[-0.03982761 -0.3712774  -0.92000792],[-926.80404869 1782.09813488  874.64726775],[-0.03174924  0.02104873  2.84203412]
[-509.72212946 1364.29002312  448.87497797],[-0.03769322 -0.37242063 -0.91737916],[-926.72040612 1782.14985976  874.65973231],[-0.03037387  0.01977772  2.8439255 ]
[-518.34746312 1352.99105273  429.19333685],[-0.03584442 -0.36201863 -0.92794109],[-926.59480416 1782.11027389  874.61123496],[-0.03022499  0.01940048  2.84508642]
[-527.12699779 1342.630374    409.51261427],[-0.02854073 -0.35022237 -0.93132182],[-926.72501082 1782.05294483  874.57195775],[-0.03030105  0.01923543  2.84344622]
[-541.49739372 1331.32938958  386.54113251],[-0.04081139 -0.34909138 -0.86527155],[-926.66452304 1781.81382231  874.54221343],[-0.0309492   0.01930262  2.84261824]
[-550.68889222 1319.90959082  367.36178656],[-0.04816124 -0.33382988 -0.87932665],[-927.44794581 1783.99496989  875.3448521 ],[-0.01640881  0.01334801  2.85738851]
[-559.53177696 1308.79552546  349.33273399],[-0.05118384 -0.32916479 -0.89050679],[-927.44813335 1784.01001274  875.37155697],[-0.01657241  0.01298937  2.8571511 ]
[-569.14713922 1297.8929935   331.81041959],[-0.05946544 -0.3201916  -0.89967317],[-927.3805638  1784.04051905  875.34733005],[-0.01606575  0.01398616  2.85834578]
[-577.84548705 1287.4558901   315.40596476],[-0.05792863 -0.3164382  -0.9035761 ],[-927.3450309  1784.3311481   875.29077245],[-0.01466326  0.01338406  2.86102723]
[-582.74026532 1271.2382319   296.75548411],[-0.19091851 -0.32403608 -0.94819759],[-927.53793276 1784.47977339  875.55213702],[-0.01516297  0.01820512  2.86136944]
[-591.64710753 1260.76403208  280.85819199],[-0.19971667 -0.30934566 -0.95478733],[-927.60168559 1784.43750068  875.57258457],[-0.01581916  0.01916662  2.86026905]
[-600.27641571 1250.7351173   266.59446041],[-0.20189441 -0.31913032 -0.95127118],[-927.55324165 1784.39746117  875.55573235],[-0.01581563  0.01962411  2.86034189]
[-608.49396759 1247.09435656  257.79762178],[-0.07157888 -0.30155484 -0.97780049],[-927.58927057 1784.4242679   875.58394155],[-0.01540967  0.01908543  2.86059178]
[-617.85693748 1236.45147356  243.21349549],[-0.07821835 -0.2999561  -0.9686405 ],[-927.61423928 1784.416332    875.59233374],[-0.01558597  0.01910101  2.86024698]
[-626.29333614 1229.44281619  230.71471185],[-0.04270429 -0.28435295 -0.99855383],[-927.61050027 1784.43372665  875.61689362],[-0.01550008  0.01891771  2.86035043]
[-635.20161039 1219.74846304  215.76462619],[-0.04821609 -0.28303278 -0.98441742],[-927.81308015 1785.18196962  875.37929234],[-0.01335095  0.02282045  2.86578709]
[-644.67205458 1210.29093551  200.69623727],[-0.06866296 -0.2713329  -0.97290425],[-927.78196514 1785.14160249  875.34557861],[-0.01330697  0.02222761  2.86569006]
[-653.38998441 1202.24304435  187.10353643],[-0.07291803 -0.25838128 -0.96644936],[-927.80738125 1785.14909491  875.36921501],[-0.0135643   0.02244374  2.86563875]
[-663.04930793 1193.41162318  173.14334736],[-0.10011147 -0.25146208 -0.93433193],[-927.38712479 1784.42273158  875.38713785],[-0.01478829  0.01358734  2.86171828]
[-670.27803186 1187.0720406   162.29591066],[-0.0822306  -0.23849616 -0.94937829],[-927.38719979 1784.39058902  875.37897387],[-0.01558901  0.01421251  2.86120442]
[-679.51659663 1181.27019579  150.18210236],[-0.08925778 -0.2303683  -0.92686214],[-927.40814537 1784.42162693  875.36921793],[-0.01509969  0.01398008  2.8613402 ]
[-686.79683684 1176.46246372  140.60439856],[-0.07678971 -0.22384802 -0.95402876],[-927.13847624 1788.22318428  871.28615463],[0.04062387 0.01020791 2.87280727]
[-693.42355306 1169.92755864  131.08548928],[-0.08220275 -0.22089253 -0.95178109],[-927.45021128 1784.46508206  875.37333715],[-0.01499332  0.01395873  2.86121856]
[-697.38368599 1167.41543835  123.98959451],[-0.0497539  -0.20900947 -0.99946322],[-927.41431002 1784.42066999  875.3675136 ],[-0.01512047  0.01360048  2.86103917]
[-703.0338247  1163.09682126  115.73098644],[-0.05511395 -0.21002154 -1.0143188 ],[-927.43917917 1784.46617227  875.38991361],[-0.01511521  0.01369125  2.86103548]
[-708.50899853 1159.978975    108.88785124],[-0.0469044  -0.19827461 -1.02336157],[-927.37716284 1784.414642    875.34674232],[-0.01500432  0.01446019  2.86167896]
[-713.83621554 1156.01242834  101.43239384],[-0.05355003 -0.1970357  -1.00723715],[-927.35000926 1784.35789344  875.340709  ],[-0.0152744   0.01374829  2.86153866]
[-718.21077559 1153.44106158   95.95209777],[-0.04068248 -0.19025492 -1.02059054],[-927.34543944 1784.3936005   875.35326583],[-0.01536578  0.01413568  2.86177865]
[-723.33718195 1151.49386981   90.1776456 ],[-0.03525614 -0.18565962 -1.02999365],[-927.41837127 1784.43893199  875.34209524],[-0.01492355  0.01408329  2.86144678]
[-727.19524099 1149.43031982   85.6413258 ],[-0.03452582 -0.16776943 -1.03989656],[-927.43694091 1784.42485096  875.37255239],[-0.01530298  0.01409618  2.86111947]
[-731.86149105 1147.87865451   82.23342683],[-0.02639305 -0.15488908 -1.06140592],[-926.65821003 1787.51929379  871.37004708],[0.03719991 0.00695201 2.8712481 ]
[-735.83474342 1146.06785536   78.2288616 ],[-0.03107267 -0.14384403 -1.05102448],[-927.76809538 1785.1239761   875.39604034],[-0.01354679  0.02221814  2.86591971]
[-739.05368808 1144.71158411   74.97729683],[-0.04118945 -0.14126976 -1.06110989],[-927.73537231 1785.12579071  875.39594012],[-0.01349981  0.02189642  2.86606582]
