obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-1862.1690146   2493.36217269   783.32727185],[-0.01103993 -0.01639877 -1.88159388],[ 978.45516115 -646.60602317  146.45640144],[-0.01057688  0.0201433   2.48108814]
[-1862.1690146   2493.36217269   783.32727185],[-0.01103993 -0.01639877 -1.88159388],[ 978.45516115 -646.60602317  146.45640144],[-0.01057688  0.0201433   2.48108814]
[-1862.14699324  2493.48050754   783.53395692],[-0.01123679 -0.01946137 -1.88042972],[ 978.44609387 -646.56945406  146.44652597],[-0.01041881  0.02044667  2.48081512]
[-1862.14699324  2493.48050754   783.53395692],[-0.01123679 -0.01946137 -1.88042972],[ 978.44609387 -646.56945406  146.44652597],[-0.01041881  0.02044667  2.48081512]
[-1862.14699324  2493.48050754   783.53395692],[-0.01123679 -0.01946137 -1.88042972],[ 978.44609387 -646.56945406  146.44652597],[-0.01041881  0.02044667  2.48081512]
[-1862.14699324  2493.48050754   783.53395692],[-0.01123679 -0.01946137 -1.88042972],[ 978.44609387 -646.56945406  146.44652597],[-0.01041881  0.02044667  2.48081512]
[-1862.41015701  2493.71909101   783.64141622],[-0.01189227 -0.00928367 -1.88098342],[ 978.41624926 -646.61574942  146.41635011],[-0.01083257  0.02065423  2.48095247]
[-1862.41015701  2493.71909101   783.64141622],[-0.01189227 -0.00928367 -1.88098342],[ 978.41624926 -646.61574942  146.41635011],[-0.01083257  0.02065423  2.48095247]
[-1862.41015701  2493.71909101   783.64141622],[-0.01189227 -0.00928367 -1.88098342],[ 978.41624926 -646.61574942  146.41635011],[-0.01083257  0.02065423  2.48095247]
[-1862.41015701  2493.71909101   783.64141622],[-0.01189227 -0.00928367 -1.88098342],[ 978.41624926 -646.61574942  146.41635011],[-0.01083257  0.02065423  2.48095247]
[-1862.57634117  2493.82376375   783.65505519],[-0.01052575 -0.00669818 -1.88202987],[ 978.43105543 -646.56047645  146.46028481],[-0.01037497  0.02029037  2.48106582]
[-1862.57634117  2493.82376375   783.65505519],[-0.01052575 -0.00669818 -1.88202987],[ 978.43105543 -646.56047645  146.46028481],[-0.01037497  0.02029037  2.48106582]
[-1862.57634117  2493.82376375   783.65505519],[-0.01052575 -0.00669818 -1.88202987],[ 978.43105543 -646.56047645  146.46028481],[-0.01037497  0.02029037  2.48106582]
[-1862.49396703  2493.62107285   783.60793942],[-0.01268538 -0.00858551 -1.88317673],[ 978.4227528  -646.5854402   146.43889804],[-0.0104231   0.02055805  2.48101198]
[-1862.16888642  2493.42996503   783.40625278],[-0.00966176 -0.01776781 -1.88071031],[ 978.49896833 -646.44328933  146.49671594],[-0.00980031  0.02033063  2.48079933]
[-1862.54468235  2493.68308544   783.56337278],[-0.01120096 -0.00611577 -1.88284146],[ 978.49083153 -646.44247403  146.47489215],[-0.00977511  0.0203873   2.48067214]
[-1862.54468235  2493.68308544   783.56337278],[-0.01120096 -0.00611577 -1.88284146],[ 978.49083153 -646.44247403  146.47489215],[-0.00977511  0.0203873   2.48067214]
[-1862.54468235  2493.68308544   783.56337278],[-0.01120096 -0.00611577 -1.88284146],[ 978.49083153 -646.44247403  146.47489215],[-0.00977511  0.0203873   2.48067214]
[-1862.54468235  2493.68308544   783.56337278],[-0.01120096 -0.00611577 -1.88284146],[ 978.49083153 -646.44247403  146.47489215],[-0.00977511  0.0203873   2.48067214]
[-1862.55118856  2493.6440893    783.5704818 ],[-0.01237954 -0.00535517 -1.88352102],[ 978.48015748 -646.43012697  146.47670405],[-0.00970598  0.02055709  2.48072699]
[-1862.55118856  2493.6440893    783.5704818 ],[-0.01237954 -0.00535517 -1.88352102],[ 978.48015748 -646.43012697  146.47670405],[-0.00970598  0.02055709  2.48072699]
[-1862.55118856  2493.6440893    783.5704818 ],[-0.01237954 -0.00535517 -1.88352102],[ 978.48015748 -646.43012697  146.47670405],[-0.00970598  0.02055709  2.48072699]
[-1862.55118856  2493.6440893    783.5704818 ],[-0.01237954 -0.00535517 -1.88352102],[ 978.48015748 -646.43012697  146.47670405],[-0.00970598  0.02055709  2.48072699]
[-1862.59828754  2493.73570937   783.67273424],[-0.01200949 -0.00609359 -1.88359796],[ 978.48946535 -646.46794684  146.48088182],[-0.0098676   0.02032923  2.4808243 ]
[-1862.59828754  2493.73570937   783.67273424],[-0.01200949 -0.00609359 -1.88359796],[ 978.48946535 -646.46794684  146.48088182],[-0.0098676   0.02032923  2.4808243 ]
[-1862.59828754  2493.73570937   783.67273424],[-0.01200949 -0.00609359 -1.88359796],[ 978.48946535 -646.46794684  146.48088182],[-0.0098676   0.02032923  2.4808243 ]
[-1862.59828754  2493.73570937   783.67273424],[-0.01200949 -0.00609359 -1.88359796],[ 978.48946535 -646.46794684  146.48088182],[-0.0098676   0.02032923  2.4808243 ]
[-1862.61034962  2493.84424353   783.81087423],[-0.01211295 -0.00746434 -1.88230099],[ 978.50450212 -646.46276224  146.49616847],[-0.00993649  0.02024001  2.4807653 ]
[-1862.61034962  2493.84424353   783.81087423],[-0.01211295 -0.00746434 -1.88230099],[ 978.50450212 -646.46276224  146.49616847],[-0.00993649  0.02024001  2.4807653 ]
[-1862.61034962  2493.84424353   783.81087423],[-0.01211295 -0.00746434 -1.88230099],[ 978.50450212 -646.46276224  146.49616847],[-0.00993649  0.02024001  2.4807653 ]
[-1862.61034962  2493.84424353   783.81087423],[-0.01211295 -0.00746434 -1.88230099],[ 978.50450212 -646.46276224  146.49616847],[-0.00993649  0.02024001  2.4807653 ]
[-1862.57640989  2493.68309548   783.584481  ],[-0.01174319 -0.00622986 -1.88350078],[ 978.49440889 -646.4332535   146.48672768],[-0.00970483  0.02059395  2.48058206]
[-1862.57640989  2493.68309548   783.584481  ],[-0.01174319 -0.00622986 -1.88350078],[ 978.49440889 -646.4332535   146.48672768],[-0.00970483  0.02059395  2.48058206]
[-1862.57640989  2493.68309548   783.584481  ],[-0.01174319 -0.00622986 -1.88350078],[ 978.49440889 -646.4332535   146.48672768],[-0.00970483  0.02059395  2.48058206]
[-1862.57640989  2493.68309548   783.584481  ],[-0.01174319 -0.00622986 -1.88350078],[ 978.49440889 -646.4332535   146.48672768],[-0.00970483  0.02059395  2.48058206]
[-1862.60568819  2493.66357991   783.43537642],[-0.01003517 -0.00320103 -1.88429159],[ 978.51541691 -646.45081381  146.47560338],[-0.00970438  0.02028953  2.48085264]
[-1862.60568819  2493.66357991   783.43537642],[-0.01003517 -0.00320103 -1.88429159],[ 978.51541691 -646.45081381  146.47560338],[-0.00970438  0.02028953  2.48085264]
[-1862.60568819  2493.66357991   783.43537642],[-0.01003517 -0.00320103 -1.88429159],[ 978.51541691 -646.45081381  146.47560338],[-0.00970438  0.02028953  2.48085264]
[-1862.60568819  2493.66357991   783.43537642],[-0.01003517 -0.00320103 -1.88429159],[ 978.51541691 -646.45081381  146.47560338],[-0.00970438  0.02028953  2.48085264]
[-1862.51762642  2493.64950753   783.64909312],[-0.01244009 -0.00836311 -1.8832356 ],[ 978.4976129  -646.43781714  146.46440905],[-0.00982682  0.02049021  2.48072206]
[-1862.51762642  2493.64950753   783.64909312],[-0.01244009 -0.00836311 -1.8832356 ],[ 978.4976129  -646.43781714  146.46440905],[-0.00982682  0.02049021  2.48072206]
[-1862.51762642  2493.64950753   783.64909312],[-0.01244009 -0.00836311 -1.8832356 ],[ 978.4976129  -646.43781714  146.46440905],[-0.00982682  0.02049021  2.48072206]
[-1862.51762642  2493.64950753   783.64909312],[-0.01244009 -0.00836311 -1.8832356 ],[ 978.4976129  -646.43781714  146.46440905],[-0.00982682  0.02049021  2.48072206]
[-1862.11332517  2493.34921786   783.3818724 ],[-0.01251408 -0.01770185 -1.88102151],[ 978.51120952 -646.45938879  146.48948704],[-0.01012959  0.02028288  2.48079891]
[-1862.11332517  2493.34921786   783.3818724 ],[-0.01251408 -0.01770185 -1.88102151],[ 978.51120952 -646.45938879  146.48948704],[-0.01012959  0.02028288  2.48079891]
[-1862.11332517  2493.34921786   783.3818724 ],[-0.01251408 -0.01770185 -1.88102151],[ 978.51120952 -646.45938879  146.48948704],[-0.01012959  0.02028288  2.48079891]
[-1862.11332517  2493.34921786   783.3818724 ],[-0.01251408 -0.01770185 -1.88102151],[ 978.51120952 -646.45938879  146.48948704],[-0.01012959  0.02028288  2.48079891]
[-1862.53732941  2493.71839911   783.69833528],[-0.01261239 -0.00768654 -1.88285567],[ 978.49222915 -646.4620423   146.48724626],[-0.00979496  0.02039789  2.48076264]
[-1862.53732941  2493.71839911   783.69833528],[-0.01261239 -0.00768654 -1.88285567],[ 978.49222915 -646.4620423   146.48724626],[-0.00979496  0.02039789  2.48076264]
[-1862.53732941  2493.71839911   783.69833528],[-0.01261239 -0.00768654 -1.88285567],[ 978.49222915 -646.4620423   146.48724626],[-0.00979496  0.02039789  2.48076264]
[-1862.56334054  2493.73317016   783.65216742],[-0.01057985 -0.00699257 -1.88274122],[ 978.49160699 -646.43797356  146.49041527],[-0.00968237  0.02051257  2.48078685]
[-1862.56334054  2493.73317016   783.65216742],[-0.01057985 -0.00699257 -1.88274122],[ 978.49160699 -646.43797356  146.49041527],[-0.00968237  0.02051257  2.48078685]
[-1862.56334054  2493.73317016   783.65216742],[-0.01057985 -0.00699257 -1.88274122],[ 978.49160699 -646.43797356  146.49041527],[-0.00968237  0.02051257  2.48078685]
[-1862.56334054  2493.73317016   783.65216742],[-0.01057985 -0.00699257 -1.88274122],[ 978.49160699 -646.43797356  146.49041527],[-0.00968237  0.02051257  2.48078685]
[-1862.52544484  2493.65533174   783.69101075],[-0.01372789 -0.00769369 -1.88312138],[ 978.50401304 -646.4472484   146.48427245],[-0.00985937  0.02039307  2.48078671]
[-1862.52544484  2493.65533174   783.69101075],[-0.01372789 -0.00769369 -1.88312138],[ 978.50401304 -646.4472484   146.48427245],[-0.00985937  0.02039307  2.48078671]
[-1862.52544484  2493.65533174   783.69101075],[-0.01372789 -0.00769369 -1.88312138],[ 978.50401304 -646.4472484   146.48427245],[-0.00985937  0.02039307  2.48078671]
[-1862.52544484  2493.65533174   783.69101075],[-0.01372789 -0.00769369 -1.88312138],[ 978.50401304 -646.4472484   146.48427245],[-0.00985937  0.02039307  2.48078671]
[-1862.52544484  2493.65533174   783.69101075],[-0.01372789 -0.00769369 -1.88312138],[ 978.50401304 -646.4472484   146.48427245],[-0.00985937  0.02039307  2.48078671]
[-1862.57224204  2493.72377903   783.71348718],[-0.01265381 -0.00672384 -1.88314853],[ 978.50751356 -646.44077558  146.48451419],[-0.00975972  0.02032315  2.48069774]
[-1862.57224204  2493.72377903   783.71348718],[-0.01265381 -0.00672384 -1.88314853],[ 978.50751356 -646.44077558  146.48451419],[-0.00975972  0.02032315  2.48069774]
[-1862.57224204  2493.72377903   783.71348718],[-0.01265381 -0.00672384 -1.88314853],[ 978.50751356 -646.44077558  146.48451419],[-0.00975972  0.02032315  2.48069774]
[-1862.63763958  2493.65240265   783.44436916],[-0.010523   -0.00413764 -1.88430517],[ 978.49718598 -646.47440658  146.4841311 ],[-0.00986618  0.02043033  2.480803  ]
[-1862.63763958  2493.65240265   783.44436916],[-0.010523   -0.00413764 -1.88430517],[ 978.49718598 -646.47440658  146.4841311 ],[-0.00986618  0.02043033  2.480803  ]
[-1862.63763958  2493.65240265   783.44436916],[-0.010523   -0.00413764 -1.88430517],[ 978.49718598 -646.47440658  146.4841311 ],[-0.00986618  0.02043033  2.480803  ]
[-1862.63763958  2493.65240265   783.44436916],[-0.010523   -0.00413764 -1.88430517],[ 978.49718598 -646.47440658  146.4841311 ],[-0.00986618  0.02043033  2.480803  ]
[-1862.14000005  2493.37092455   783.32211253],[-0.01038571 -0.01668719 -1.88108008],[ 978.50271251 -646.43874178  146.4774655 ],[-0.0098196   0.02031662  2.48088079]
[-1862.14000005  2493.37092455   783.32211253],[-0.01038571 -0.01668719 -1.88108008],[ 978.50271251 -646.43874178  146.4774655 ],[-0.0098196   0.02031662  2.48088079]
[-1862.14000005  2493.37092455   783.32211253],[-0.01038571 -0.01668719 -1.88108008],[ 978.50271251 -646.43874178  146.4774655 ],[-0.0098196   0.02031662  2.48088079]
[-1862.14000005  2493.37092455   783.32211253],[-0.01038571 -0.01668719 -1.88108008],[ 978.50271251 -646.43874178  146.4774655 ],[-0.0098196   0.02031662  2.48088079]
[-1862.14000005  2493.37092455   783.32211253],[-0.01038571 -0.01668719 -1.88108008],[ 978.50271251 -646.43874178  146.4774655 ],[-0.0098196   0.02031662  2.48088079]
[-1862.63247833  2493.69133865   783.6377445 ],[-0.01214785 -0.00589069 -1.88425209],[ 978.49567739 -646.45244257  146.4804202 ],[-0.00999401  0.02033212  2.48069728]
[-1862.63247833  2493.69133865   783.6377445 ],[-0.01214785 -0.00589069 -1.88425209],[ 978.49567739 -646.45244257  146.4804202 ],[-0.00999401  0.02033212  2.48069728]
[-1862.63247833  2493.69133865   783.6377445 ],[-0.01214785 -0.00589069 -1.88425209],[ 978.49567739 -646.45244257  146.4804202 ],[-0.00999401  0.02033212  2.48069728]
[-1862.63247833  2493.69133865   783.6377445 ],[-0.01214785 -0.00589069 -1.88425209],[ 978.49567739 -646.45244257  146.4804202 ],[-0.00999401  0.02033212  2.48069728]
[-1862.60497665  2493.78805312   783.67474278],[-0.01042531 -0.0072649  -1.88281614],[ 978.48997408 -646.43809428  146.49738158],[-0.00965311  0.02049375  2.48065901]
[-1862.60497665  2493.78805312   783.67474278],[-0.01042531 -0.0072649  -1.88281614],[ 978.48997408 -646.43809428  146.49738158],[-0.00965311  0.02049375  2.48065901]
[-1862.60497665  2493.78805312   783.67474278],[-0.01042531 -0.0072649  -1.88281614],[ 978.48997408 -646.43809428  146.49738158],[-0.00965311  0.02049375  2.48065901]
[-1862.6355633   2493.70092078   783.62094611],[-0.01186991 -0.00510305 -1.88407111],[ 978.49681554 -646.44400395  146.47086452],[-0.00981214  0.02034634  2.48068312]
[-1862.6355633   2493.70092078   783.62094611],[-0.01186991 -0.00510305 -1.88407111],[ 978.49681554 -646.44400395  146.47086452],[-0.00981214  0.02034634  2.48068312]
[-1862.6355633   2493.70092078   783.62094611],[-0.01186991 -0.00510305 -1.88407111],[ 978.49681554 -646.44400395  146.47086452],[-0.00981214  0.02034634  2.48068312]
[-1862.6355633   2493.70092078   783.62094611],[-0.01186991 -0.00510305 -1.88407111],[ 978.49681554 -646.44400395  146.47086452],[-0.00981214  0.02034634  2.48068312]
[-1862.6355633   2493.70092078   783.62094611],[-0.01186991 -0.00510305 -1.88407111],[ 978.49681554 -646.44400395  146.47086452],[-0.00981214  0.02034634  2.48068312]
[-1858.8556844   2490.71492312   783.97112601],[-0.04032305 -0.05835087 -1.87108876],[ 978.50721842 -646.44658133  146.47265045],[-0.00991592  0.02023076  2.48082818]
[-1858.8556844   2490.71492312   783.97112601],[-0.04032305 -0.05835087 -1.87108876],[ 978.50721842 -646.44658133  146.47265045],[-0.00991592  0.02023076  2.48082818]
[-1858.8556844   2490.71492312   783.97112601],[-0.04032305 -0.05835087 -1.87108876],[ 978.50721842 -646.44658133  146.47265045],[-0.00991592  0.02023076  2.48082818]
[-1858.8556844   2490.71492312   783.97112601],[-0.04032305 -0.05835087 -1.87108876],[ 978.50721842 -646.44658133  146.47265045],[-0.00991592  0.02023076  2.48082818]
[-1858.88383011  2490.97158401   784.28151879],[-0.04280307 -0.04793295 -1.86696961],[ 978.50642142 -646.46164149  146.49810252],[-0.0098331   0.0203103   2.48071079]
[-1858.88383011  2490.97158401   784.28151879],[-0.04280307 -0.04793295 -1.86696961],[ 978.50642142 -646.46164149  146.49810252],[-0.0098331   0.0203103   2.48071079]
[-1858.88383011  2490.97158401   784.28151879],[-0.04280307 -0.04793295 -1.86696961],[ 978.50642142 -646.46164149  146.49810252],[-0.0098331   0.0203103   2.48071079]
[-1858.65417777  2490.57683874   783.97602163],[-0.04377366 -0.05949721 -1.86954902],[ 978.48814578 -646.46991406  146.48632894],[-0.00991686  0.02039645  2.48077473]
[-1858.65417777  2490.57683874   783.97602163],[-0.04377366 -0.05949721 -1.86954902],[ 978.48814578 -646.46991406  146.48632894],[-0.00991686  0.02039645  2.48077473]
[-1858.65417777  2490.57683874   783.97602163],[-0.04377366 -0.05949721 -1.86954902],[ 978.48814578 -646.46991406  146.48632894],[-0.00991686  0.02039645  2.48077473]
[-1858.65417777  2490.57683874   783.97602163],[-0.04377366 -0.05949721 -1.86954902],[ 978.48814578 -646.46991406  146.48632894],[-0.00991686  0.02039645  2.48077473]
[-1858.82501095  2490.75207464   783.86189278],[-0.0387893  -0.05687617 -1.87082233],[ 978.50824853 -646.45656966  146.47375097],[-0.0097709   0.02030822  2.48081225]
[-1858.82501095  2490.75207464   783.86189278],[-0.0387893  -0.05687617 -1.87082233],[ 978.50824853 -646.45656966  146.47375097],[-0.0097709   0.02030822  2.48081225]
[-1858.82501095  2490.75207464   783.86189278],[-0.0387893  -0.05687617 -1.87082233],[ 978.50824853 -646.45656966  146.47375097],[-0.0097709   0.02030822  2.48081225]
[-1858.82501095  2490.75207464   783.86189278],[-0.0387893  -0.05687617 -1.87082233],[ 978.50824853 -646.45656966  146.47375097],[-0.0097709   0.02030822  2.48081225]
[-1862.53825287  2493.66515742   783.6080978 ],[-0.01217675 -0.00649414 -1.88313173],[ 978.50914117 -646.43393914  146.51314595],[-0.00969584  0.0204256   2.48064716]
[-1862.53825287  2493.66515742   783.6080978 ],[-0.01217675 -0.00649414 -1.88313173],[ 978.50914117 -646.43393914  146.51314595],[-0.00969584  0.0204256   2.48064716]
[-1862.53825287  2493.66515742   783.6080978 ],[-0.01217675 -0.00649414 -1.88313173],[ 978.50914117 -646.43393914  146.51314595],[-0.00969584  0.0204256   2.48064716]
[-1862.53825287  2493.66515742   783.6080978 ],[-0.01217675 -0.00649414 -1.88313173],[ 978.50914117 -646.43393914  146.51314595],[-0.00969584  0.0204256   2.48064716]
[-1859.05575566  2491.12495741   784.35879159],[-0.03505651 -0.05253967 -1.87295372],[ 978.49623586 -646.43449839  146.49024414],[-0.0098197   0.02039443  2.48080627]
[-1859.05575566  2491.12495741   784.35879159],[-0.03505651 -0.05253967 -1.87295372],[ 978.49623586 -646.43449839  146.49024414],[-0.0098197   0.02039443  2.48080627]
[-1859.05575566  2491.12495741   784.35879159],[-0.03505651 -0.05253967 -1.87295372],[ 978.49623586 -646.43449839  146.49024414],[-0.0098197   0.02039443  2.48080627]
[-1859.05575566  2491.12495741   784.35879159],[-0.03505651 -0.05253967 -1.87295372],[ 978.49623586 -646.43449839  146.49024414],[-0.0098197   0.02039443  2.48080627]
[-1859.05575566  2491.12495741   784.35879159],[-0.03505651 -0.05253967 -1.87295372],[ 978.49623586 -646.43449839  146.49024414],[-0.0098197   0.02039443  2.48080627]
[-1858.6820858   2490.72011362   783.99192955],[-0.04172607 -0.05945846 -1.86894556],[ 978.50932784 -646.44545769  146.47582736],[-0.00986598  0.02023186  2.48084228]
[-1858.6820858   2490.72011362   783.99192955],[-0.04172607 -0.05945846 -1.86894556],[ 978.50932784 -646.44545769  146.47582736],[-0.00986598  0.02023186  2.48084228]
[-1858.6820858   2490.72011362   783.99192955],[-0.04172607 -0.05945846 -1.86894556],[ 978.50932784 -646.44545769  146.47582736],[-0.00986598  0.02023186  2.48084228]
